id,title,url,price,location,latitude,longitude,bedrooms,bathrooms,size_sqft,property_type,advertiser,pictures
106975044,2 BEDROOM APARTMENT WITH PRIVATE ROOF AND POOL/ PRESALE/ TULUM COUNTRY CLUB/ GOLF.,https://www.properstar.co.uk/listing/106975044,"GBP 353,208","Quintana Roo, Tulum, Tulum, Tulum, Mexico",20.211419,-87.46535,2,3,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/dcf9dd89-c880-4646-b976-d9179b8b2545/2; https://files-api.properstar.com/api/v2/files/5347bf97-a17d-4893-8804-679275e4d509/2; https://files-api.properstar.com/api/v2/files/bbc16d59-b870-4ea8-8530-d34dc5e3700e/2; https://files-api.properstar.com/api/v2/files/22ac661d-7497-4d32-987e-c536b38b54ed/2; https://files-api.properstar.com/api/v2/files/b36b7b6d-881f-472f-8527-372cbe0c0948/2; https://files-api.properstar.com/api/v2/files/9afc8a20-f1e4-4c9b-9a6b-2c991bd66a86/2; https://files-api.properstar.com/api/v2/files/b08be615-f0ba-42b2-a9f6-38a3192c4298/2; https://files-api.properstar.com/api/v2/files/ea400c7f-03d0-48d6-8592-afb1cc551026/2; https://files-api.properstar.com/api/v2/files/b83ae069-383d-4d67-b463-2d6bd406eb95/2; https://files-api.properstar.com/api/v2/files/62d33c46-1eeb-4079-9e39-5339ab7ebbc2/2; https://files-api.properstar.com/api/v2/files/a7eac1cd-edd6-4f0d-98cc-c5a0d95bffc1/2; https://files-api.properstar.com/api/v2/files/25f23845-42a6-455a-aceb-110189814593/2; https://files-api.properstar.com/api/v2/files/24bb5002-075b-48f2-acfd-6b23ff4d4793/2; https://files-api.properstar.com/api/v2/files/9e564d71-7886-4d5c-a4d7-afe97a866b03/2; https://files-api.properstar.com/api/v2/files/e278cc9d-f7c1-473e-a953-70037728d05f/2; https://files-api.properstar.com/api/v2/files/1128d6ee-fe3e-490b-bdb7-c52c117e5251/2; https://files-api.properstar.com/api/v2/files/dea11d47-13b8-460e-9632-f53b2f635fea/2; https://files-api.properstar.com/api/v2/files/0d322420-3d06-420c-be2a-9b4a679620db/2; https://files-api.properstar.com/api/v2/files/4e0affac-e9a3-4691-b571-52fb7ff3f656/2; https://files-api.properstar.com/api/v2/files/197cac8f-0fb9-4eaf-a23f-56f81ba498f8/2; https://files-api.properstar.com/api/v2/files/de0af7c7-254f-4d04-a1a1-098f034c1d04/2; https://files-api.properstar.com/api/v2/files/380d4113-6b7b-41bd-99d6-6d755535547e/2; https://files-api.properstar.com/api/v2/files/e10d30d6-931e-43b2-a806-d2732b81360c/2; https://files-api.properstar.com/api/v2/files/aca820a4-43b1-4a3c-b83d-f62cb1f481f3/2; https://files-api.properstar.com/api/v2/files/d4b2ca46-2961-4cb3-a244-49490394863d/2; https://files-api.properstar.com/api/v2/files/e695f9ce-ffdc-45a9-b026-b0aa2c1ffe24/2; https://files-api.properstar.com/api/v2/files/54172ab8-086e-4f78-bed8-4b515dffcf67/2; https://files-api.properstar.com/api/v2/files/c0d10efe-6431-49e2-922d-74ac0c7405b3/2; https://files-api.properstar.com/api/v2/files/d9765dad-e970-4352-8b9d-6e5d66504712/2; https://files-api.properstar.com/api/v2/files/88604296-7be8-4ffe-b0cb-045186abc22e/2; https://files-api.properstar.com/api/v2/files/7ab026ef-4851-4890-a3c1-d6ab4939a81f/2; https://files-api.properstar.com/api/v2/files/739cab6e-ebf8-43b2-8762-d3f2b27104d7/2; https://files-api.properstar.com/api/v2/files/66bb82cd-91be-483a-b668-e945e7d1eb0f/2
106975264,1 BEDROOM APARTMENT/ JULY 2025/ 8 MINUTES FROM THE SEA/ POST-DELIVERY FINANCING.,https://www.properstar.co.uk/listing/106975264,"GBP 141,266","Quintana Roo, Tulum, Aldea Zama, Aldea Zama, Mexico",20.1998,-87.454707,1,1,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/cdfe4269-5850-43f0-a23c-e8f72f78fe7c/2; https://files-api.properstar.com/api/v2/files/934a1877-852e-4ad6-aaed-804b50aa73a4/2; https://files-api.properstar.com/api/v2/files/f38dee77-c931-4d35-9467-cefbd75a07cf/2; https://files-api.properstar.com/api/v2/files/b6a9e2d3-f5e0-47cd-bd1a-b0339963cbc2/1; https://files-api.properstar.com/api/v2/files/cdd44ef3-5045-4bfd-aa9e-6487362e0818/2; https://files-api.properstar.com/api/v2/files/43a8e775-07d4-4f53-8ef2-374bd7ceac8c/2; https://files-api.properstar.com/api/v2/files/52dedcb0-2e8d-4942-adf4-218591bafc1a/2; https://files-api.properstar.com/api/v2/files/eb071835-e021-477b-a026-c62b53dc6461/2; https://files-api.properstar.com/api/v2/files/0b6b821f-63dc-4c79-89aa-07ddd1047859/2; https://files-api.properstar.com/api/v2/files/b9c7b3f5-fc59-480a-92d9-59f3652cd31d/2; https://files-api.properstar.com/api/v2/files/470759a8-2e8a-4262-a409-e562878f02e1/2; https://files-api.properstar.com/api/v2/files/28ae8188-e4a0-4efa-b709-f8cb11d23d26/2; https://files-api.properstar.com/api/v2/files/98b9485c-0d22-4447-9b53-eef7346b0046/2; https://files-api.properstar.com/api/v2/files/7dd6a970-e0aa-4bcb-baf6-adac5f87f56d/2; https://files-api.properstar.com/api/v2/files/355a2a84-9812-4bcf-b4b9-2cf5ab14695f/2; https://files-api.properstar.com/api/v2/files/76e7659f-ce72-4612-9326-7a070c4ba929/2; https://files-api.properstar.com/api/v2/files/6e83132c-b84f-49af-9e07-154759c629c2/2; https://files-api.properstar.com/api/v2/files/cabcb80f-39f3-4e16-b607-1886dc179820/2; https://files-api.properstar.com/api/v2/files/899c28d9-2a66-44db-aeef-47dc9caace39/2; https://files-api.properstar.com/api/v2/files/01994b87-d02b-40f2-b01f-6e11c003a1bb/2; https://files-api.properstar.com/api/v2/files/5fa42e85-9e2d-4a8e-b838-4d43ecd5d0fa/2; https://files-api.properstar.com/api/v2/files/d75f76ea-b837-4487-96a1-14ab7ff63600/2; https://files-api.properstar.com/api/v2/files/ecccb2cc-7dcb-4b3e-a280-e9f8f95a9a4e/2; https://files-api.properstar.com/api/v2/files/9c9e9528-acec-48d6-9425-fc4296770bcb/2
106975301,2 BEDROOM HOUSE FOR SALE/ TULUM/ 10 MINUTES FROM THE SEA/ GYM/ POOL/ PRIVATE ROOF.,https://www.properstar.co.uk/listing/106975301,"GBP 159,079","Quintana Roo, Tulum, Tulum, Tulum, Mexico",20.211419,-87.46535,2,2,,House,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/53feb6e5-23bf-4fa9-8d74-4eaf8dabcb90/2; https://files-api.properstar.com/api/v2/files/5d99f28e-9967-41e1-8e43-75c899839b26/2; https://files-api.properstar.com/api/v2/files/d2073d14-142a-4311-9c44-1dd0d6d69bac/2; https://files-api.properstar.com/api/v2/files/ff0f89fc-cc0c-4344-935b-2585506a1cc4/2; https://files-api.properstar.com/api/v2/files/48aa5f17-184a-4ba7-9d63-f5eb333b8c52/2; https://files-api.properstar.com/api/v2/files/ae3abc07-77da-4b29-a74f-73a9707b534f/2; https://files-api.properstar.com/api/v2/files/a53966c3-fadf-43c3-a8a4-929903910a76/2; https://files-api.properstar.com/api/v2/files/1a2a3d27-8b17-40af-83af-8001d183c26d/2; https://files-api.properstar.com/api/v2/files/d00f66f5-cfa9-411a-839b-150881e64993/2; https://files-api.properstar.com/api/v2/files/1b83399b-b8d2-4cf1-9d0f-fc6e5253e7ea/2; https://files-api.properstar.com/api/v2/files/9e5bd846-6faf-4355-8ed8-c2d553667fec/2; https://files-api.properstar.com/api/v2/files/3883409a-d554-40b8-b16e-1e5efede6b4f/2; https://files-api.properstar.com/api/v2/files/f269c716-4ad0-43fa-9ec8-0620c87a2cb0/2; https://files-api.properstar.com/api/v2/files/053234e3-fcc0-4d92-87e4-2ecefa6ea8b5/2; https://files-api.properstar.com/api/v2/files/2e614da5-276c-4d38-bd4f-5e5eb86b5612/2; https://files-api.properstar.com/api/v2/files/5a4d9dc8-6cd6-4f03-b757-c063c17f82be/2; https://files-api.properstar.com/api/v2/files/90527094-63fe-4a63-8146-820aaa8e296f/2; https://files-api.properstar.com/api/v2/files/2f95e37a-808c-4622-99db-0ab374020a81/2; https://files-api.properstar.com/api/v2/files/ca756878-ea4a-4721-9661-6812d7bbcb69/2; https://files-api.properstar.com/api/v2/files/9d0eefd8-c652-43d1-b928-75240ae83de3/2; https://files-api.properstar.com/api/v2/files/824efd8c-5eb5-47bd-b856-2e87ac19c0e7/2
106991967,"APARTMENT FOR SALE IN TULUM 1 BEDROOM WITH BAR, SPA, GYM, POOL",https://www.properstar.co.uk/listing/106991967,"GBP 121,333","Quintana Roo, Tulum, Tulum, Mexico",20.211419,-87.46535,1,1,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/273a23bc-3255-4fa2-bd35-a9471040ad56/1; https://files-api.properstar.com/api/v2/files/4e8ce5f8-aa64-40e0-aa3e-a8b55516563e/1; https://files-api.properstar.com/api/v2/files/0d9161d9-67b6-4e08-a054-7e3775cd8854/1; https://files-api.properstar.com/api/v2/files/7f4dd8be-33fe-4609-8a44-9533ff6dc6d2/1; https://files-api.properstar.com/api/v2/files/2547e225-c63d-4079-8ca1-98b2a316e8a9/1; https://files-api.properstar.com/api/v2/files/79769000-3dd5-41fa-93b0-423214151892/1; https://files-api.properstar.com/api/v2/files/206972da-5c94-4689-b430-075abf19482e/1; https://files-api.properstar.com/api/v2/files/8b7996e9-d558-4436-acd1-c28e0b244140/1; https://files-api.properstar.com/api/v2/files/0f7083af-05f0-407d-b995-461a9dbb008b/1; https://files-api.properstar.com/api/v2/files/a31383ed-8894-43a6-a459-33291e0c3188/1; https://files-api.properstar.com/api/v2/files/8f47b67a-e2c0-44e0-b32e-367e189023bc/1; https://files-api.properstar.com/api/v2/files/814c4015-94b8-4e4c-b328-4fe1b8bcf60f/1; https://files-api.properstar.com/api/v2/files/6f1a084b-a573-4496-9c6f-cb2d4e9598d4/1; https://files-api.properstar.com/api/v2/files/08589922-0c83-4774-88f6-d0edea418837/1; https://files-api.properstar.com/api/v2/files/b67473b8-a138-490d-9fbb-4ffec55e9c5d/1; https://files-api.properstar.com/api/v2/files/1aab3036-608a-4060-b1fe-6ece7c790274/1; https://files-api.properstar.com/api/v2/files/4bd8db94-bebb-423d-a30b-87d4b28296d9/1; https://files-api.properstar.com/api/v2/files/9d884e1c-ae30-4c88-9b01-a138d4a53b1a/1; https://files-api.properstar.com/api/v2/files/9540f925-e230-4a38-a14a-d0070cd9549c/1; https://files-api.properstar.com/api/v2/files/e1532bfa-0bbf-4a0d-92db-3a63c441bac0/1; https://files-api.properstar.com/api/v2/files/4e4a467d-8eb9-447e-bc9a-d77cbbc8fd05/1
106992287,"APARTMENT FOR SALE IN TULUM 1 BEDROOM WITH SITTING AREA, LOBBY, RESTAURANTS",https://www.properstar.co.uk/listing/106992287,"GBP 131,955","Quintana Roo, Tulum, Tulum, Mexico",20.211419,-87.46535,1,1,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/3217eca5-a848-478c-9226-fe80b290e9ff/1; https://files-api.properstar.com/api/v2/files/b6cf27a9-b4ee-467b-9f06-1cd291b0d2f2/1; https://files-api.properstar.com/api/v2/files/a69d89e1-ca83-47e9-ad45-5b90eab39a2c/1; https://files-api.properstar.com/api/v2/files/1743fd0b-2efb-4e35-b6b8-c7642cfd4e71/1; https://files-api.properstar.com/api/v2/files/c6561fc3-d002-4fbf-be1f-5ba1cda3c73a/1; https://files-api.properstar.com/api/v2/files/cfa736af-5454-48ef-9652-55e8665e5405/1; https://files-api.properstar.com/api/v2/files/fdfc62e7-9969-4597-b198-a7ac56dc77a1/1; https://files-api.properstar.com/api/v2/files/b9042a13-8a8e-4dd0-8fd6-8256fb45bf0e/1; https://files-api.properstar.com/api/v2/files/cf87a35d-9384-4212-ba29-b1e3ac7b7e71/1; https://files-api.properstar.com/api/v2/files/555847fa-a45a-45f0-8d2c-3829c5ed745b/1; https://files-api.properstar.com/api/v2/files/68aabdcc-bdbc-48e4-af25-565f4e0a0674/1; https://files-api.properstar.com/api/v2/files/766cd86d-6025-4bb6-a5bf-212144fa9850/1; https://files-api.properstar.com/api/v2/files/3f07a94f-9b79-49fb-9f69-a9ea89e83bfa/1; https://files-api.properstar.com/api/v2/files/a9167987-4f0f-485a-8f08-805504b982eb/1; https://files-api.properstar.com/api/v2/files/172a4f8f-bc66-484d-8cea-921eb3838077/1; https://files-api.properstar.com/api/v2/files/2b262136-792d-48a5-8784-28f4777a8001/1; https://files-api.properstar.com/api/v2/files/54e17222-94e4-4c97-939c-2877b04c5138/1; https://files-api.properstar.com/api/v2/files/aca0ab5d-5e96-4672-8269-365792d8ede0/1; https://files-api.properstar.com/api/v2/files/211e2d14-b6c9-4801-84fe-e404eb70f63b/1; https://files-api.properstar.com/api/v2/files/100760d5-16e8-473a-bf33-0eda696aa369/1; https://files-api.properstar.com/api/v2/files/d7c46e08-7571-4d9d-9b99-9885e5bf75a3/1; https://files-api.properstar.com/api/v2/files/f92ee3ac-4143-4367-9c8d-9566897158fb/1
106992391,"APARTMENT FOR SALE IN TULUM 2 BEDROOMS WITH SPA, GYM, OPPORTUNITY WITH EXCELLENT RETURN ON INVESTMENT",https://www.properstar.co.uk/listing/106992391,"GBP 114,833","Quintana Roo, Tulum, Tulum, Mexico",20.211419,-87.46535,2,2,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/eafff972-8ae1-404b-8578-3a58827ec5ec/1; https://files-api.properstar.com/api/v2/files/68879968-f22a-4dfe-a2d1-c651f848d1ed/1; https://files-api.properstar.com/api/v2/files/fbf2252b-3d7f-4d1c-aef6-c3e5815ca23c/1; https://files-api.properstar.com/api/v2/files/d0ef0a88-2f98-438a-8d14-62a245cfefad/1; https://files-api.properstar.com/api/v2/files/83c880ed-5c1f-4aa4-8463-4e7e94a84ba2/1; https://files-api.properstar.com/api/v2/files/30fbc8a5-c5c6-45a4-a46a-239e3028e72a/1; https://files-api.properstar.com/api/v2/files/5324a4ab-3d3a-4c11-b3cd-2464b11bc2da/1; https://files-api.properstar.com/api/v2/files/800d4cb6-f7cb-4951-aa80-baff56663a8e/1; https://files-api.properstar.com/api/v2/files/c4a77bac-30af-4a0c-a8f2-a1549e70d70c/1; https://files-api.properstar.com/api/v2/files/459444a9-0ed9-43b1-aea6-01f54b094e82/1; https://files-api.properstar.com/api/v2/files/a44121df-89af-418f-a4b7-7059c70a4c7a/1; https://files-api.properstar.com/api/v2/files/6a06e7ce-68af-4082-af21-ca8b6fec1e55/1; https://files-api.properstar.com/api/v2/files/0e2a41af-b252-47a3-adc2-c8672a588e4e/1; https://files-api.properstar.com/api/v2/files/e7e78a66-84b2-41f0-a6ec-5964adbc14e2/1; https://files-api.properstar.com/api/v2/files/c53d04bb-17ea-4703-8b2a-fcdd6fe417c2/1; https://files-api.properstar.com/api/v2/files/a66c1ede-a738-473a-bbc1-17b4cb796610/1; https://files-api.properstar.com/api/v2/files/387ddd49-756e-41dd-af75-78b9cd9ce05d/1; https://files-api.properstar.com/api/v2/files/6998b15e-f360-4763-b05f-f18189013c9f/1; https://files-api.properstar.com/api/v2/files/e69bcfc0-a3e7-4bc1-a249-b947efc56102/1; https://files-api.properstar.com/api/v2/files/5ea02ab0-d350-4afe-8156-7e13bad854cc/1; https://files-api.properstar.com/api/v2/files/13576027-5ab2-492e-8213-0f31786f0fef/1; https://files-api.properstar.com/api/v2/files/dc97c58a-b272-4414-9a45-759bc594d147/1; https://files-api.properstar.com/api/v2/files/2d47f9f6-1247-40a1-8ca4-52654e280c33/1; https://files-api.properstar.com/api/v2/files/688d8e20-26d1-4455-aee6-8186b57f54dd/1; https://files-api.properstar.com/api/v2/files/0b5ff259-6e59-4bab-91ec-74c7ecb0169c/1; https://files-api.properstar.com/api/v2/files/010af75e-d980-462c-b976-5ea506da4100/1; https://files-api.properstar.com/api/v2/files/599b9310-954d-40a9-8089-30da56f8068d/1; https://files-api.properstar.com/api/v2/files/be620e0b-b782-4faf-8a5b-ea7278a528bc/1; https://files-api.properstar.com/api/v2/files/aa7f2dda-b820-49ff-8b20-9f6df86ed9ba/1; https://files-api.properstar.com/api/v2/files/6c9d540d-3020-42df-b778-8e16575573b4/1; https://files-api.properstar.com/api/v2/files/0dd3c026-24c4-48a3-a61f-e7bdbecf4f70/1; https://files-api.properstar.com/api/v2/files/d0685799-584c-4fe2-92d9-ef4373648b51/1
108735006,TWO BEDROOM OCEAN VIEW APARTMENT FOR SALE LOCATED IN TULUM 4 MINUTES FROM THE HOTEL ZONE,https://www.properstar.co.uk/listing/108735006,"GBP 260,391","Quintana Roo, Tulum, Region 15 Kukulcan, Region 15 Kukulcan, Mexico",20.181057,-87.470238,2,2,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/706decf3-92e9-4c53-9e49-15ec8eb359a7/2; https://files-api.properstar.com/api/v2/files/ed03f39c-a73b-4481-850d-1636358e288e/2; https://files-api.properstar.com/api/v2/files/9412871e-39ff-4c90-a0e0-bc68cfa1b90d/2; https://files-api.properstar.com/api/v2/files/a42ffdd9-9668-4dd1-9ca3-380dd2597d52/2; https://files-api.properstar.com/api/v2/files/e984cf64-ecb6-4c75-930d-1923dd32d628/2; https://files-api.properstar.com/api/v2/files/c76645d5-7337-448a-a37b-521df700ba77/2; https://files-api.properstar.com/api/v2/files/22941212-1118-4e64-92f3-26f11a38e552/2; https://files-api.properstar.com/api/v2/files/572c3feb-8282-4e4d-92d1-4aa8b506a077/2; https://files-api.properstar.com/api/v2/files/2e25a06b-8f5e-4862-8912-dcde1156c91a/2; https://files-api.properstar.com/api/v2/files/943a17f5-8636-4d8b-af82-3be82b066755/2; https://files-api.properstar.com/api/v2/files/33ef0e53-fe6e-4377-9b76-cbb9f6f4ba24/2; https://files-api.properstar.com/api/v2/files/a783120c-ac1e-4d6b-bd3e-52aa10503691/2; https://files-api.properstar.com/api/v2/files/e201444f-4d0d-4da5-90c6-493dce72f680/2; https://files-api.properstar.com/api/v2/files/edebefe2-8c7e-4413-90b6-53e7e33884c8/2; https://files-api.properstar.com/api/v2/files/658ec7dc-3733-4123-80ed-cc9b406752e3/2; https://files-api.properstar.com/api/v2/files/4b99d18f-6ba2-44f5-bc1a-e259e48165e5/2; https://files-api.properstar.com/api/v2/files/795e453d-5c56-4f13-9087-fb8f4e7ee105/2; https://files-api.properstar.com/api/v2/files/490f49c2-03c1-4ca7-8033-7d31c3ff4261/2; https://files-api.properstar.com/api/v2/files/ca927f0c-c22a-43c9-8c98-eb1a07ef8113/2; https://files-api.properstar.com/api/v2/files/f2f07c36-4dae-49a4-bc0b-2c9ef3a1a2f1/2; https://files-api.properstar.com/api/v2/files/39b0aa13-018f-4b4d-b844-c8d40bc61e04/2; https://files-api.properstar.com/api/v2/files/cf382289-b46b-42db-9fe7-90c53b9727ba/2; https://files-api.properstar.com/api/v2/files/f866dd28-938d-4743-b1c8-9e5a022b49eb/2; https://files-api.properstar.com/api/v2/files/1910d1c0-8966-4669-b5de-16fb1ab9efd4/2; https://files-api.properstar.com/api/v2/files/23197fbb-c2be-43d8-9b33-cb0bfa40326d/2; https://files-api.properstar.com/api/v2/files/21bb65ff-9102-4686-8509-a839235ed8a3/2
108735033,"Apartment for sale, in TULUM, 1 bedroom with pool, in Aldea Zama",https://www.properstar.co.uk/listing/108735033,"GBP 182,693","Quintana Roo, Tulum, Aldea Zama, Aldea Zama, Mexico",20.1998,-87.454707,1,1,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/204A6F01-574D-4876-931C-3E8299285DC4/2; https://files-api.properstar.com/api/v2/files/5B3B800D-EC1A-47C2-9CBA-34AB9B639375/2; https://files-api.properstar.com/api/v2/files/FC53F30E-81E9-4353-8DF7-13C64FC8CD94/2; https://files-api.properstar.com/api/v2/files/BF982F2C-6252-4E54-A5CD-453C827BFC8A/2; https://files-api.properstar.com/api/v2/files/ACAE89D1-FE2A-47F3-9913-151FB58BA54B/2; https://files-api.properstar.com/api/v2/files/89D10CD6-9611-4CC4-ADC8-48B9BA30DB08/2; https://files-api.properstar.com/api/v2/files/B919E259-90E2-4F13-9E32-B1676BAF12A7/2; https://files-api.properstar.com/api/v2/files/944312E4-ACA6-4F66-87C5-516359160176/2; https://files-api.properstar.com/api/v2/files/32D3DB4F-E1A0-4883-A167-5460448B6645/2; https://files-api.properstar.com/api/v2/files/0764290C-0B17-4338-944C-469D6BBD5E2A/2; https://files-api.properstar.com/api/v2/files/7DE917A0-FDE6-4231-BDAD-C3E9F863E6EB/2; https://files-api.properstar.com/api/v2/files/D00AA03F-5746-444E-BD30-81DAE3F39CB0/2; https://files-api.properstar.com/api/v2/files/924C1A77-0618-4A6E-93D6-CF6E82503C84/2; https://files-api.properstar.com/api/v2/files/AB2D709F-4E68-4309-89BA-4E0876166467/2; https://files-api.properstar.com/api/v2/files/01A46578-23AD-43D4-8D99-99458C5D2CDF/2; https://files-api.properstar.com/api/v2/files/B0ECF6E8-B53B-4135-BE7A-D051C8DF57B2/2; https://files-api.properstar.com/api/v2/files/CFE7947C-3A72-4E9F-9788-E9B27ECAF18F/2; https://files-api.properstar.com/api/v2/files/5BAEACDA-4ED2-49E0-BE8F-4CFC433182D3/2
108199020,APARTMENT FOR SALE IN TULUM WITH 1 BEDROOM AND POOL,https://www.properstar.co.uk/listing/108199020,"GBP 145,235","Quintana Roo, Tulum, Tulum, Tulum, Mexico",20.211419,-87.46535,1,1,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/acd7cd2e-38ae-4dbd-b160-8acaffee3e31/1; https://files-api.properstar.com/api/v2/files/ee988ae6-bd8d-4a88-a592-ffa1c7a74d02/1; https://files-api.properstar.com/api/v2/files/39a3028c-83d7-4ce3-8c81-110dcca3aabe/1; https://files-api.properstar.com/api/v2/files/c0fc8828-30e8-4bbc-94db-4140e27aaac3/1; https://files-api.properstar.com/api/v2/files/86e0e4e1-d4cd-4f7d-8dd0-1bfafc888d45/1; https://files-api.properstar.com/api/v2/files/a173fe11-8863-45b9-8c90-5a7edce7276d/1; https://files-api.properstar.com/api/v2/files/262c95b6-ffbc-4e63-9b53-9a6b408d4e3e/1; https://files-api.properstar.com/api/v2/files/4d0c40a3-b06d-446b-bc6e-a3d039691c69/1; https://files-api.properstar.com/api/v2/files/e32ba1d8-eb22-4389-b1f4-04efcb909770/1; https://files-api.properstar.com/api/v2/files/e092f3a1-5a8b-4753-998a-515dcc149c81/1; https://files-api.properstar.com/api/v2/files/fddd227d-0547-430b-9d3a-b33ad7e47fd1/1
108251850,2-BEDROOM APARTMENT IN TULUM WITH JACUZZI,https://www.properstar.co.uk/listing/108251850,"GBP 168,770","Quintana Roo, Tulum, Tulum, Tulum, Mexico",20.211419,-87.46535,2,1,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/34F75FBA-7EC1-4890-9891-0E717B2E8E70/2; https://files-api.properstar.com/api/v2/files/E9DC7BAB-C36F-4DC9-A936-EDE8D656C900/2; https://files-api.properstar.com/api/v2/files/6E1E5E9A-05F9-4A79-82AE-04325B7BBEF8/2; https://files-api.properstar.com/api/v2/files/35463614-2132-40b6-a1aa-3a293c63f256/1; https://files-api.properstar.com/api/v2/files/AA5CF688-7E77-4C90-ADFB-1CDDC35AC21B/2; https://files-api.properstar.com/api/v2/files/72BB509B-56B1-4FA6-BE0B-D0E1E18ED3C2/2; https://files-api.properstar.com/api/v2/files/3DD23E6A-81FF-44BA-A089-24370590B533/2; https://files-api.properstar.com/api/v2/files/AD1E844D-7272-4525-9F7C-6599155252CA/2; https://files-api.properstar.com/api/v2/files/8D5E1E5A-3BCA-486F-A248-B2E798F6ADE7/2; https://files-api.properstar.com/api/v2/files/0E496668-AEA4-4C27-88E5-6B7DBA31C70E/2; https://files-api.properstar.com/api/v2/files/4399F8AB-3AD3-4368-A94E-EBFA51FA5F17/2; https://files-api.properstar.com/api/v2/files/4B78C9B7-060C-4510-BE45-FC655522D0D5/2; https://files-api.properstar.com/api/v2/files/097167D6-A791-4B6C-86FA-ADEAF96D92F1/2; https://files-api.properstar.com/api/v2/files/5E4CB2A4-083C-455D-BCAA-B2298E824B01/2; https://files-api.properstar.com/api/v2/files/21AB617D-45F4-434A-8FFE-AA1D718DDFD0/2; https://files-api.properstar.com/api/v2/files/4FF79BA5-ADCE-4A59-A129-6F6CED9529A0/2; https://files-api.properstar.com/api/v2/files/14F877AC-5006-4AE0-A57B-E83A3031ED19/2; https://files-api.properstar.com/api/v2/files/A56A0304-5C97-4D6A-9093-0FBC8E019C7F/2; https://files-api.properstar.com/api/v2/files/45A3F843-F83D-4183-BB1E-924F6ED5DACB/2; https://files-api.properstar.com/api/v2/files/1E1A68ED-67C1-4076-A219-1581729904B4/2; https://files-api.properstar.com/api/v2/files/BC7DCB99-40C2-4EC8-8BD2-2B2FE06D365B/2; https://files-api.properstar.com/api/v2/files/E1AE3D1D-E351-461B-A6E9-181E0E697F71/2; https://files-api.properstar.com/api/v2/files/E9D5B3B7-BEEF-4A70-ADF7-DB31A8530CC2/2; https://files-api.properstar.com/api/v2/files/3708D695-9B66-48C8-9AA4-A2FD9F95F476/2; https://files-api.properstar.com/api/v2/files/5EECB577-7BDB-4762-B5BF-B924FCBC064C/2; https://files-api.properstar.com/api/v2/files/AC3BB31D-665D-4601-8C15-607ED4C65457/2; https://files-api.properstar.com/api/v2/files/1F57942A-A0E3-41CD-A584-CB4F540F56B0/2; https://files-api.properstar.com/api/v2/files/6297C8CA-41AE-4EE1-A96C-A4CCDEBEF37D/2; https://files-api.properstar.com/api/v2/files/30659E81-1115-4538-8AA8-3FF9B009ADBB/2; https://files-api.properstar.com/api/v2/files/A19B9578-4789-4027-8B5F-622FAB28F153/2; https://files-api.properstar.com/api/v2/files/009CE41E-4DB4-4C3D-8E84-7AF068FE2DCC/2; https://files-api.properstar.com/api/v2/files/2FBFE5F9-82D5-41E5-9DBC-BCD01298E85F/2; https://files-api.properstar.com/api/v2/files/3A62A9BD-2A1D-474A-B925-40767971B896/2; https://files-api.properstar.com/api/v2/files/74889B8D-AC3B-4273-A16D-7880190C4242/2; https://files-api.properstar.com/api/v2/files/719F6322-729F-4117-9B6F-7B7F1A7057CD/2; https://files-api.properstar.com/api/v2/files/343CEF77-9519-4B42-8BC9-8BBB971F4B18/2; https://files-api.properstar.com/api/v2/files/1C229006-5858-40E9-9911-A28392D74DEB/2; https://files-api.properstar.com/api/v2/files/32146287-29B9-4D17-8ADA-E1558041D512/2; https://files-api.properstar.com/api/v2/files/038BF2E1-3FDF-470E-84CF-C1AE5F8A1EF4/2; https://files-api.properstar.com/api/v2/files/734BDEB9-95BC-44CA-AB7D-DAD484CCF0B1/2; https://files-api.properstar.com/api/v2/files/3D474F0C-1A43-4032-851D-539E15D4807C/2; https://files-api.properstar.com/api/v2/files/C45830AA-EC29-4E17-BC7E-0118698927B0/2; https://files-api.properstar.com/api/v2/files/4A6D1BEC-D011-48AC-AE7E-7D070E446BBA/2
