property_id,listing_id,listing_name,date,occupancy,average_daily_rate_usd,revpar_usd,revenue_usd,min_nights
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2025-08,0.0,2644.0,0.0,0.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2025-09,0.0,2644.0,0.0,0.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2025-10,0.032,2644.0,84.61,2644.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2025-11,0.1,2813.0,281.3,8437.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2025-12,0.0,3008.5,0.0,0.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2026-03,0.452,3204.0,1448.21,44846.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2026-04,0.0,2952.0,0.0,0.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2026-05,0.29,2700.0,783.0,24299.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2026-06,0.267,2651.0,707.82,21208.0,2
F4Sf258BugQE9_p7JwWd,1141444512989612293,"Superb Aldea Zama Condo, 24/7 Pool, 350GB Intnet",2026-07,0.323,2745.0,886.63,27448.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2025-08,0.0,3713.0,0.0,0.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2025-09,0.0,3713.0,0.0,0.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2025-10,0.0,3713.0,0.0,0.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2025-11,0.0,3713.0,0.0,0.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2025-12,0.097,3713.0,360.16,11139.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2026-01,0.613,3108.0,1905.2,59056.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2026-02,0.5,2276.0,1138.0,31880.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2026-03,0.097,2463.0,238.91,7387.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2026-04,0.367,1287.0,472.33,14152.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2026-05,0.065,1137.0,73.91,2274.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2026-06,0.0,1265.5,0.0,0.0,2
nYKd258BugQE9_p7-AQt,983347078442490689,Aldea Zama Penthouse w/ Private Rooftop Terrace,2026-07,0.29,1394.0,404.26,12538.0,2
q4Ke258BugQE9_p7I0uu,1523697616224637145,Oasis + private Jacuzzi + 2 bedroom,2026-02,0.214,2939.0,628.95,17631.0,1
q4Ke258BugQE9_p7I0uu,1523697616224637145,Oasis + private Jacuzzi + 2 bedroom,2026-03,0.0,2939.0,0.0,0.0,1
q4Ke258BugQE9_p7I0uu,1523697616224637145,Oasis + private Jacuzzi + 2 bedroom,2026-04,0.0,2939.0,0.0,0.0,1
q4Ke258BugQE9_p7I0uu,1523697616224637145,Oasis + private Jacuzzi + 2 bedroom,2026-05,0.0,2939.0,0.0,0.0,1
q4Ke258BugQE9_p7I0uu,1523697616224637145,Oasis + private Jacuzzi + 2 bedroom,2026-06,0.0,2939.0,0.0,0.0,1
q4Ke258BugQE9_p7I0uu,1523697616224637145,Oasis + private Jacuzzi + 2 bedroom,2026-07,0.0,2939.0,0.0,0.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2025-08,0.032,836.0,26.75,836.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2025-09,0.067,1079.0,72.29,2158.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2025-10,0.065,1176.0,76.44,2352.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2025-11,0.1,1697.0,169.7,5093.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2025-12,0.097,2638.0,255.89,7912.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2026-01,0.161,1726.0,277.89,8631.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2026-02,0.321,1322.0,424.36,11897.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2026-03,0.129,1267.0,163.44,5074.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2026-04,0.067,1293.0,86.63,2585.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2026-05,0.0,1341.3333333333333,0.0,0.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2026-06,0.0,1389.6666666666665,0.0,0.0,1
2IKe258BugQE9_p7LFk2,46693062,Luxury Jungle Dome with Private Jacuzzi,2026-07,0.032,1438.0,46.02,1438.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2025-08,0.29,840.0,243.6,7562.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2025-09,0.0,927.5,0.0,0.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2025-10,0.129,1015.0,130.94,4063.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2025-11,0.033,1419.0,46.83,1419.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2025-12,0.774,1711.0,1324.31,41075.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2026-01,0.355,2039.0,723.84,22433.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2026-02,0.286,1582.0,452.45,12655.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2026-03,0.839,1510.0,1266.89,39248.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2026-04,0.133,1473.0,195.91,5890.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2026-05,0.065,875.0,56.88,1750.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2026-06,0.0,875.0,0.0,0.0,1
ToKe258BugQE9_p7b8gg,890071548632002074,"New design department in La Veleta Tulum,!",2026-07,0.0,875.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2024-05,0.0,1153.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2024-06,0.0,1153.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2024-07,0.0,1153.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2024-08,0.0,1153.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2025-12,0.29,1153.0,334.37,10380.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2026-01,0.129,1225.0,158.03,4899.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2026-02,0.0,1225.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2026-03,0.0,1225.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2026-04,0.0,1225.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2026-05,0.0,1225.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2026-06,0.0,1225.0,0.0,0.0,1
eIKe258BugQE9_p7e92f,588371202221677860,Terrace with Private Jacuzzi for 4 people.,2026-07,0.0,1225.0,0.0,0.0,1
7XqZ258BugQE9_p7fOl4,1588365982807199861,New Oniric Condo 1Bdr Apt Private Plunge pool/Spa,2026-07,0.323,1736.0,560.73,17359.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2025-08,0.419,1365.0,571.93,17728.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2025-09,0.033,680.0,22.44,680.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2025-10,0.0,886.0,0.0,0.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2025-11,0.433,1092.0,472.84,14210.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2025-12,0.032,875.0,28.0,875.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2026-01,0.0,875.0,0.0,0.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2026-02,0.0,875.0,0.0,0.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2026-03,0.0,875.0,0.0,0.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2026-04,0.0,875.0,0.0,0.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2026-05,0.0,875.0,0.0,0.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2026-06,0.0,875.0,0.0,0.0,1
63uZ258BugQE9_p7rjOO,656559130917825785,Ig worthy/peaceful place/jacuzzi view jungle gym,2026-07,0.0,875.0,0.0,0.0,1
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2025-08,0.323,1287.0,415.7,12869.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2025-09,0.267,1285.0,343.1,10283.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2025-10,0.097,1192.0,115.62,3577.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2025-11,0.6,1800.0,1080.0,32386.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2025-12,0.484,3260.0,1577.84,48909.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2026-01,0.29,3851.0,1116.79,34660.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2026-02,0.821,2659.0,2183.04,61155.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2026-03,0.29,2473.0,717.17,22258.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2026-04,0.433,2455.0,1063.02,31919.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2026-05,0.355,1623.0,576.16,17865.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2026-06,0.333,2018.0,671.99,20178.0,2
THuZ258BugQE9_p78Zdl,1426270561287949209,NEW 2BR | Priv. Plunge Pool & Rooftop |Casago,2026-07,0.161,2142.0,344.86,10711.0,2
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2025-08,0.0,5404.0,0.0,0.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2025-09,0.1,5404.0,540.4,16212.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2025-10,0.129,5278.0,680.86,21111.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2025-11,0.4,5219.0,2087.6,62633.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2025-12,0.065,9807.0,637.46,19614.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2026-01,0.032,13180.0,421.76,13180.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2026-02,0.143,7309.0,1045.19,29236.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2026-03,0.097,4866.0,472.0,14599.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2026-04,0.3,5052.0,1515.6,45468.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2026-05,0.0,5090.0,0.0,0.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2026-06,0.2,5128.0,1025.6,30772.0,1
onuZ258BugQE9_p7-6on,802043489372196220,Treehouse with plunge pool,2026-07,0.0,5128.0,0.0,0.0,1
l3ua258BugQE9_p7FNHc,1431154475343723421,New Tulum Condo Near Strip,2026-01,0.194,1911.0,370.73,11469.0,3
l3ua258BugQE9_p7FNHc,1431154475343723421,New Tulum Condo Near Strip,2026-02,0.0,1911.0,0.0,0.0,3
l3ua258BugQE9_p7FNHc,1431154475343723421,New Tulum Condo Near Strip,2026-03,0.0,1911.0,0.0,0.0,3
l3ua258BugQE9_p7FNHc,1431154475343723421,New Tulum Condo Near Strip,2026-04,0.0,1911.0,0.0,0.0,3
l3ua258BugQE9_p7FNHc,1431154475343723421,New Tulum Condo Near Strip,2026-05,0.0,1911.0,0.0,0.0,3
l3ua258BugQE9_p7FNHc,1431154475343723421,New Tulum Condo Near Strip,2026-06,0.0,1911.0,0.0,0.0,3
l3ua258BugQE9_p7FNHc,1431154475343723421,New Tulum Condo Near Strip,2026-07,0.0,1911.0,0.0,0.0,3
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2025-08,0.226,1750.0,395.5,12247.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2025-09,0.0,1761.0,0.0,0.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2025-10,0.0,1772.0,0.0,0.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2025-11,0.6,1783.0,1069.8,32074.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2025-12,0.419,2020.0,846.38,26262.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2026-01,0.548,1903.0,1042.84,32347.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2026-02,0.714,1740.0,1242.36,34796.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2026-03,1.0,1468.0,1468.0,45468.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2026-04,0.833,1759.0,1465.25,43991.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2026-05,0.581,1512.0,878.47,27215.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2026-06,0.4,1536.0,614.4,18428.0,2
kXGU258BugQE9_p7E7QH,47850164,Stylish Tropical APT. W/ Free Shuttle To The Beach,2026-07,0.097,1230.0,119.31,3693.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2025-09,0.2,774.0,154.8,4646.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2025-10,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2025-11,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2025-12,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2026-01,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2026-02,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2026-03,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2026-04,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2026-05,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2026-06,0.0,774.0,0.0,0.0,2
EnGU258BugQE9_p7FLhD,1439855492667020374,Deluxe Studio Ophelia,2026-07,0.0,774.0,0.0,0.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2025-08,0.226,1847.0,417.42,12927.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2025-09,0.033,1691.0,55.8,1691.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2025-10,0.097,1549.0,150.25,4646.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2025-11,0.0,2020.5,0.0,0.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2025-12,0.258,2492.0,642.94,19945.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2026-01,0.387,2228.0,862.24,26729.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2026-02,0.357,2138.0,763.27,21383.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2026-03,0.0,2075.0,0.0,0.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2026-04,0.067,2012.0,134.8,4024.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2026-05,0.0,2012.0,0.0,0.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2026-06,0.0,2012.0,0.0,0.0,2
n3GU258BugQE9_p7KuRk,1001621788031035830,Close to Playa Tulum with Private Plunge and Pool,2026-07,0.0,2012.0,0.0,0.0,2
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2025-08,0.0,2471.0,0.0,0.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2025-09,0.0,2471.0,0.0,0.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2025-10,0.0,2471.0,0.0,0.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2025-11,0.0,2471.0,0.0,0.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2025-12,0.0,2471.0,0.0,0.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2026-01,0.258,2471.0,637.52,19770.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2026-02,0.286,2574.0,736.16,20586.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2026-03,0.0,2474.75,0.0,0.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2026-04,0.0,2375.5,0.0,0.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2026-05,0.0,2276.25,0.0,0.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2026-06,0.067,2177.0,145.86,4354.0,4
BnKU258BugQE9_p7PQxt,1293052975168297593,Tulum EDENA PH-1 Apartment,2026-07,0.0,2177.0,0.0,0.0,4
X3KU258BugQE9_p7W0g9,1532910738171819810,Luxury home with mini pool,2025-12,0.419,3023.0,1266.64,39306.0,3
X3KU258BugQE9_p7W0g9,1532910738171819810,Luxury home with mini pool,2026-01,0.484,2809.0,1359.56,42124.0,3
X3KU258BugQE9_p7W0g9,1532910738171819810,Luxury home with mini pool,2026-02,0.0,2783.0,0.0,0.0,3
X3KU258BugQE9_p7W0g9,1532910738171819810,Luxury home with mini pool,2026-03,0.0,2757.0,0.0,0.0,3
X3KU258BugQE9_p7W0g9,1532910738171819810,Luxury home with mini pool,2026-04,0.0,2731.0,0.0,0.0,3
X3KU258BugQE9_p7W0g9,1532910738171819810,Luxury home with mini pool,2026-05,0.0,2705.0,0.0,0.0,3
X3KU258BugQE9_p7W0g9,1532910738171819810,Luxury home with mini pool,2026-06,0.133,2679.0,356.31,10711.0,3
X3KU258BugQE9_p7W0g9,1532910738171819810,Luxury home with mini pool,2026-07,0.0,2679.0,0.0,0.0,3
7XKU258BugQE9_p7p9nD,1390706108514240829,Tulum Gem near the beach + FREE ebikes,2026-01,0.323,3118.0,1007.11,31180.0,2
7XKU258BugQE9_p7p9nD,1390706108514240829,Tulum Gem near the beach + FREE ebikes,2026-02,0.0,3118.0,0.0,0.0,2
7XKU258BugQE9_p7p9nD,1390706108514240829,Tulum Gem near the beach + FREE ebikes,2026-03,0.0,3118.0,0.0,0.0,2
7XKU258BugQE9_p7p9nD,1390706108514240829,Tulum Gem near the beach + FREE ebikes,2026-04,0.0,3118.0,0.0,0.0,2
7XKU258BugQE9_p7p9nD,1390706108514240829,Tulum Gem near the beach + FREE ebikes,2026-05,0.0,3118.0,0.0,0.0,2
7XKU258BugQE9_p7p9nD,1390706108514240829,Tulum Gem near the beach + FREE ebikes,2026-06,0.0,3118.0,0.0,0.0,2
7XKU258BugQE9_p7p9nD,1390706108514240829,Tulum Gem near the beach + FREE ebikes,2026-07,0.0,3118.0,0.0,0.0,2
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2025-08,0.161,711.0,114.47,3557.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2025-09,0.067,739.0,49.51,1477.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2025-10,0.032,1633.0,52.26,1633.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2025-11,0.3,1781.0,534.3,16018.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2025-12,0.065,1322.0,85.93,2644.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2026-01,0.0,1310.857142857143,0.0,0.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2026-02,0.0,1299.7142857142858,0.0,0.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2026-03,0.0,1288.5714285714287,0.0,0.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2026-04,0.0,1277.4285714285716,0.0,0.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2026-05,0.0,1266.2857142857144,0.0,0.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2026-06,0.0,1255.1428571428573,0.0,0.0,1
UXKU258BugQE9_p7p9rD,742016607700196162,"Highline 101, bright and elegant-2",2026-07,0.032,1244.0,39.81,1244.0,1
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-01,0.29,22805.0,6613.45,205256.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-02,0.0,20920.555555555555,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-03,0.0,19036.11111111111,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-04,0.0,17151.666666666664,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-05,0.0,15267.22222222222,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-06,0.0,13382.777777777777,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-07,0.0,11498.333333333332,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-08,0.0,9613.888888888889,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-09,0.0,7729.444444444444,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-10,0.097,5845.0,566.97,17534.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-11,0.0,5845.0,0.0,0.0,2
xmeO258BugQE9_p7TkKy,31536131,"Tulum Luxury Tree House Rentals ""Chaka""",2025-12,0.0,5845.0,0.0,0.0,2
mWeO258BugQE9_p7cIxc,649061389672933960,Amazing studio & hot tub | thot 12,2025-01,0.355,2441.0,866.55,26850.0,2
mWeO258BugQE9_p7cIxc,649061389672933960,Amazing studio & hot tub | thot 12,2025-02,0.0,2508.909090909091,0.0,0.0,2
