Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent
Grupo Inmobiliario ,https://www.inmuebles24.com/inmobiliarias/grupo-inmobiliario_51115173-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-en-cancun-av-huayacan-departamento-de-2-149761009.html,Renta en Cancún Av Huayacán Departamento de 2 Recamaras y Estudio en Residencial Seguro,Condo/Apartment,20000,MXN,3,2,110.0,m2,"$20, 000 mxn. Bonito, en residencial seguro con alberca y seguridad 24 horas. Departamento 2 recámaras | 4to nivel con elevador | 2. 5 baños | Sala | Comedor | Cocina integral con barra de granito | Estudio | Área de servicio con baño completo | Alberca | Área de asador | Camastros | Estacionamiento techado para 2 autos | Sin muebles. Renta $20, 000 mxn Mtto incluido. Estudio socioeconómico. Contrato anual. Mas información <span class='descripcionDatosAnunciante'><button class='btn btn-link js-v...",https://img10.naventcdn.com/avisos/18/01/49/76/10/09/720x532/1604236368.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/76/10/09/720x532/1604236369.jpg; https://img10.naventcdn.com/avisos/18/01/49/76/10/09/720x532/1604236349.jpg; https://img10.naventcdn.com/avisos/18/01/49/76/10/09/720x532/1604236370.jpg; https://img10.naventcdn.com/avisos/18/01/49/76/10/09/720x532/1604236361.jpg; https://img10.naventcdn.com/avisos/18/01/49/76/10/09/720x532/1604236356.jpg; https://img10.naventcdn.com/avisos/18/01/49/76/10/09/720x532/1604236346.jpg; https://img10.naventcdn.com/avisos/18/01/49/76/10/09/720x532/1604236352.jpg,Mexico,Quintana Roo,Cancún,21.12107776759567,-86.84373690578968,Rent
MW Realtors,https://www.inmuebles24.com/inmobiliarias/mw-realtors_103050589-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-de-92-m-sup2--con-2-recamaras-en-venta-o-149421707.html,Departamento de 92 m&sup2; con 2 Recámaras en Venta o Renta en Cancún,Condo/Apartment,2700000,MXN,2,2,92.0,m2,"Departamento en venta en Long Island Madison. Piso 1 (arriba de pb) 92 m2. 2 recámaras. 2 baños completos con canceles. Cocina integral equipada con estufa. Cuarto de lavado con boiler. Estancia con terraza. Tiene 3 aires acondicionados. 2 lugares de estacionamiento. Áreas comunes: Alberca. Área social. Juegos infantiles. Parque para mascotas. Doble filtro de seguridad. Oxxo dentro del residencial exclusivo para los residentes. *Renta: $17, 000 mantenimiento incluido* *Venta: $2, 900, 000* *prec...",https://img10.naventcdn.com/avisos/18/01/49/42/17/07/720x532/1597085078.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/42/17/07/720x532/1597085072.jpg; https://img10.naventcdn.com/avisos/18/01/49/42/17/07/720x532/1597085068.jpg; https://img10.naventcdn.com/avisos/18/01/49/42/17/07/720x532/1597085069.jpg; https://img10.naventcdn.com/avisos/18/01/49/42/17/07/720x532/1597085076.jpg; https://img10.naventcdn.com/avisos/18/01/49/42/17/07/720x532/1597085071.jpg; https://img10.naventcdn.com/avisos/18/01/49/42/17/07/720x532/1597085074.jpg; https://img10.naventcdn.com/avisos/18/01/49/42/17/07/720x532/1597085079.jpg,Mexico,Quintana Roo,Cancún,21.105842964589353,-86.86336420511475,Rent
BEST REALTY,https://www.inmuebles24.com/inmobiliarias/best-realty_51036045-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-exclusivo-departamento-en-renta-2-rec-sm-11-cancun-149392260.html,Exclusivo Departamento en Renta 2 Rec Sm 11 Cancun,Condo/Apartment,34000,MXN,2,2,183.0,m2,Departamento de lujo en renta de 2 recamaras sin muebles en exclusivo residencial icono towers con estilo contemporaneo E inmejorable ubicacion en zona premiumm de la ciudad en la supermanzana 11 cerca de todo. descripcion: -piso 7-amplia area de sala Y comedor integrados con ventanales de piso A techo-cocina integral equipada con cubiertas de cuarzo de alta gama-terraza amplia que rodea el departmento. -recamara principal con baño vestidor-recamara secundaria con amplio closet Y baño completo. ...,https://img10.naventcdn.com/avisos/18/01/49/39/22/60/720x532/1596493729.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/39/22/60/720x532/1596493721.jpg; https://img10.naventcdn.com/avisos/18/01/49/39/22/60/720x532/1596493723.jpg; https://img10.naventcdn.com/avisos/18/01/49/39/22/60/720x532/1596493731.jpg; https://img10.naventcdn.com/avisos/18/01/49/39/22/60/720x532/1596493714.jpg; https://img10.naventcdn.com/avisos/18/01/49/39/22/60/720x532/1596493718.jpg; https://img10.naventcdn.com/avisos/18/01/49/39/22/60/720x532/1596493734.jpg; https://img10.naventcdn.com/avisos/18/01/49/39/22/60/720x532/1596493725.jpg,Mexico,Quintana Roo,Cancún,21.1409615,-86.8263286,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-2-recamaras-amueblado-vita-144987615.html,"Departamento en Renta, 2 Recamaras, Amueblado, Vita Residences, Cancun",Condo/Apartment,17250,MXN,2,2,95.0,m2,"Departamento en Renta, 2 Recamaras, amueblado, Vita Residences, Cancun. solo clientes directosno brokers, no asesores, no asesoras. Por favorrenta: $16, 000 pesos. No mascotas, no fumadores. Av Chacmol (entre Av Torres y Av nichupté) 95 metros 2 habitaciones2 baños 3 aires acondicionados Cocina integral Sala con television Comedor (4) personas Cuarto de lavadoLavadora y secadora Terraza con sillas Mantenimiento incluido Amenidades: Alberca, camastros y Caseta de seguridad. Requisitos para la ren...",https://img10.naventcdn.com/avisos/18/01/44/98/76/15/720x532/1494759415.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/44/98/76/15/720x532/1494759435.jpg; https://img10.naventcdn.com/avisos/18/01/44/98/76/15/720x532/1494759512.jpg; https://img10.naventcdn.com/avisos/18/01/44/98/76/15/720x532/1494759431.jpg; https://img10.naventcdn.com/avisos/18/01/44/98/76/15/720x532/1494759436.jpg; https://img10.naventcdn.com/avisos/18/01/44/98/76/15/720x532/1494759426.jpg; https://img10.naventcdn.com/avisos/18/01/44/98/76/15/720x532/1494759420.jpg; https://img10.naventcdn.com/avisos/18/01/44/98/76/15/720x532/1494759546.jpg,Mexico,Quintana Roo,Cancún,21.1368637935,-86.8669745238,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-2-recamaras-dreams-av-la-141535675.html,"Departamento en Renta, 2 Recámaras, Dreams, Av La Rioja, Sm 320, Cancún Sur",Condo/Apartment,21987,MXN,2,2,87.0,m2,"Departamento en Renta Vacacional, 5 Personas, Dreams Lagoon, Avenida La Rioja, sm 320, Cancun Sur. $25, 000. 00/Mes para menos de 6 meses$20, 000. 00/mes para mas de 7 mesesno aceptamos mascotas. No petscapacidad hasta 5 personas(Pueden ser 6 si es niño) De limpieza de salida son 700 pesosDeposito en garantía reembolsable de importe variable dependiendodepartamento dream lagoons: - 2 recamaras ( 1 cama matrimonial y 3 individuales, de las cuales una es de cajón) ambas con vista a la laguna- 2 ba...",https://img10.naventcdn.com/avisos/18/01/41/53/56/75/720x532/1125063570.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/41/53/56/75/720x532/1125063568.jpg; https://img10.naventcdn.com/avisos/18/01/41/53/56/75/720x532/1125063573.jpg; https://img10.naventcdn.com/avisos/18/01/41/53/56/75/720x532/1476570818.jpg; https://img10.naventcdn.com/avisos/18/01/41/53/56/75/720x532/1125063576.jpg; https://img10.naventcdn.com/avisos/18/01/41/53/56/75/720x532/1125063574.jpg; https://img10.naventcdn.com/avisos/18/01/41/53/56/75/720x532/1125063575.jpg; https://img10.naventcdn.com/avisos/18/01/41/53/56/75/720x532/1125063567.jpg,Mexico,Quintana Roo,Cancún,21.161908,-86.8515279,Rent
BEST HOME RIVIERA,https://www.inmuebles24.com/inmobiliarias/best-home-riviera_50199879-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-se-renta-departamento-de-147-m-sup2--en-condominio-de-148349829.html,Se Renta Departamento de 147 m&sup2; en Condominio de Flamencos - Cancún,Condo/Apartment,40000,MXN,3,4,147.0,m2,"Departamento en renta ubicado en Condominio Flamencos, modelo A-300, con amplios espacios y una distribución ideal para vivir con comodidad. Cuenta con 147 m de área construida, con medidas de 7. 75 m de ancho por 19. 5 m de largo. Distribución: 3 recámaras, cada una con baño completo. ½ baño para visitas en el área social. Terraza con excelente iluminación. Cuarto de lavado. Se renta totalmente amueblado. Condiciones: Contrato mínimo de 1 año. Renta mensual: $40, 000 mxn. Perfecto para quienes ...",https://img10.naventcdn.com/avisos/18/01/48/34/98/29/720x532/1575374576.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/48/34/98/29/720x532/1575374584.jpg; https://img10.naventcdn.com/avisos/18/01/48/34/98/29/720x532/1575374577.jpg; https://img10.naventcdn.com/avisos/18/01/48/34/98/29/720x532/1575374570.jpg; https://img10.naventcdn.com/avisos/18/01/48/34/98/29/720x532/1575374574.jpg; https://img10.naventcdn.com/avisos/18/01/48/34/98/29/720x532/1575374572.jpg; https://img10.naventcdn.com/avisos/18/01/48/34/98/29/720x532/1575374583.jpg; https://img10.naventcdn.com/avisos/18/01/48/34/98/29/720x532/1575374618.jpg,Mexico,Quintana Roo,Cancún,21.1785325346809,-86.80831141769886,Rent
101 Most Exclusive By Bustamante,https://www.inmuebles24.com/inmobiliarias/101-most-exclusive-by-bustamante_102891459-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-supermanzana-40-150801714.html,Departamento en Supermanzana 40,Condo/Apartment,23000,MXN,3,2,126.0,m2,"Ubicado en Kaan Town House, en Supermanzana 40 de Cancún, este departamento se encuentra en una zona céntrica y práctica, a un costado de Plaza Outlet. Su ubicación ofrece cercanía a comercios, servicios, restaurantes, avenidas principales y puntos clave de la ciudad. ••Departamento amueblado en renta con 126 m², distribuido en 3 niveles con espacios funcionales. Cuenta con 3 habitaciones, 2. 5 baños, sala, comedor, cocina equipada, rooftop privado y 2 lugares de estacionamiento. Precio de renta...",https://img10.naventcdn.com/avisos/18/01/50/80/17/14/720x532/1625762813.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/80/17/14/720x532/1625762946.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/17/14/720x532/1625762792.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/17/14/720x532/1625762978.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/17/14/720x532/1625762863.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/17/14/720x532/1625762690.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/17/14/720x532/1625762825.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/17/14/720x532/1625762892.jpg,Mexico,Quintana Roo,Cancún,21.1506326,-86.8555334,Rent
BEST HOME RIVIERA,https://www.inmuebles24.com/inmobiliarias/best-home-riviera_50199879-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-depto-en-renta-de-120-m-sup2--en-via-cumbres-cancun-150036548.html,"Depto en Renta de 120 m&sup2; en Vía Cumbres, Cancún",Condo/Apartment,32009,MXN,3,2,120.0,m2,"Este hermoso departamento de 120 M2 está ubicado en una de las zonas más exclusivas de Cancún, Quintana Roo. Con un área privada y construida de 120 M2, este espacioso departamento ofrece comodidad y privacidad para sus habitantes. Además, cuenta con una impresionante vista panorámica que te dejará sin aliento. El departamento cuenta con 3 amplias recámaras, perfectas para una familia o grupo de amigos que deseen disfrutar de sus vacaciones en Cancún. Además, cuenta con 2 baños completamente equ...",https://img10.naventcdn.com/avisos/18/01/50/03/65/48/720x532/1609944819.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/03/65/48/720x532/1609944818.jpg; https://img10.naventcdn.com/avisos/18/01/50/03/65/48/720x532/1609944804.jpg; https://img10.naventcdn.com/avisos/18/01/50/03/65/48/720x532/1609944805.jpg; https://img10.naventcdn.com/avisos/18/01/50/03/65/48/720x532/1609944824.jpg; https://img10.naventcdn.com/avisos/18/01/50/03/65/48/720x532/1609944798.jpg; https://img10.naventcdn.com/avisos/18/01/50/03/65/48/720x532/1609944800.jpg; https://img10.naventcdn.com/avisos/18/01/50/03/65/48/720x532/1609944799.jpg,Mexico,Quintana Roo,Cancún,21.11040512792295,-86.84284687042236,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-2-recamaras-aires-148162626.html,"Departamento en Renta, 2 Recámaras, Aires Acondicionados, Ombú Residencial, Av Huayacán, Cancún",Condo/Apartment,17987,MXN,2,2,87.0,m2,"Departamento en Renta, 2 Recámaras, Aires Acondicionados, Ombú Residencial, Av Huayacán, Cancún. -Sala. -Comedor. -Cocina integral equipada con estufa. -Barra de granito. -Área de servicio. -Balcón -Recamara principal con walk-in closet y baño completo con cancel de vidrio, aire acondicionado y cortinas black out. -Recámara secundaria con closet, aire acondicionado, cortinas black out. -Baño completo con cancel de vidrio. -Estacionamiento para 2 vehículos. amenidadespista de jogging. Cancha depo...",https://img10.naventcdn.com/avisos/18/01/48/16/26/26/720x532/1571626573.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/48/16/26/26/720x532/1571626562.jpg; https://img10.naventcdn.com/avisos/18/01/48/16/26/26/720x532/1571626559.jpg; https://img10.naventcdn.com/avisos/18/01/48/16/26/26/720x532/1571626625.jpg; https://img10.naventcdn.com/avisos/18/01/48/16/26/26/720x532/1571626560.jpg; https://img10.naventcdn.com/avisos/18/01/48/16/26/26/720x532/1571626561.jpg; https://img10.naventcdn.com/avisos/18/01/48/16/26/26/720x532/1571626556.jpg; https://img10.naventcdn.com/avisos/18/01/48/16/26/26/720x532/1571626564.jpg,Mexico,Quintana Roo,Cancún,21.0904691,-86.8758675,Rent
101 Most Exclusive By Bustamante,https://www.inmuebles24.com/inmobiliarias/101-most-exclusive-by-bustamante_102891459-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-campestre-150801693.html,Departamento en Campestre,Condo/Apartment,29000,MXN,3,3,220.0,m2,"Ubicado en Residencial Campestre Cancún, sobre Avenida Colosio, este departamento se encuentra en una de las zonas residenciales más privadas, tranquilas y con excelente conectividad de la ciudad. Su ubicación ofrece cercanía a centros comerciales, escuelas, servicios, principales avenidas y rápido acceso hacia el Aeropuerto Internacional de Cancún. ••Departamento en renta amueblado a estrenar con 220 m² de construcción, distribuido en espacios amplios y funcionales. Cuenta con 3 recámaras, 3 ba...",https://img10.naventcdn.com/avisos/18/01/50/80/16/93/720x532/1625762914.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/80/16/93/720x532/1625763002.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/16/93/720x532/1625762783.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/16/93/720x532/1625762758.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/16/93/720x532/1625762671.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/16/93/720x532/1625762931.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/16/93/720x532/1625762966.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/16/93/720x532/1625762811.jpg,Mexico,Quintana Roo,Cancún,21.1015174138,-86.8417559963,Rent
BEST HOME RIVIERA,https://www.inmuebles24.com/inmobiliarias/best-home-riviera_50199879-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-residencial-cobalto-av-nizuc-150736756.html,"Departamento en Renta en Residencial Cobalto, Av Nizuc Cancún",Condo/Apartment,38000,MXN,3,3,198.0,m2,"Departamento en Renta en Residencial Cobalto, Cancún. Disfrute de un estilo de vida exclusivo en este amplio departamento ubicado en Residencial Cobalto, uno de los desarrollos con mejor ubicación y conectividad de Cancún. Con tan solo dos departamentos por piso, esta propiedad ofrece privacidad, confort y espacios diseñados para quienes buscan vivir con tranquilidad sin alejarse de los principales servicios de la ciudad. Ubicado en la Torre 2, Departamento 211, este departamento destaca por su ...",https://img10.naventcdn.com/avisos/18/01/50/73/67/56/720x532/1624384680.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/73/67/56/720x532/1624384504.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/67/56/720x532/1624384621.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/67/56/720x532/1624384730.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/67/56/720x532/1624384682.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/67/56/720x532/1624384505.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/67/56/720x532/1624384518.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/67/56/720x532/1624384665.jpg,Mexico,Quintana Roo,Cancún,21.1371123,-86.83082379999999,Rent
BEST HOME RIVIERA,https://www.inmuebles24.com/inmobiliarias/best-home-riviera_50199879-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-cancun-malecon-americas-2-149380027.html,Departamento en Renta Cancún Malecón Américas 2 Recámaras,Condo/Apartment,35000,MXN,2,2,85.0,m2,"Departamento en Renta - Malecón Américas, Torre Buenos Aires | Cancún. Vive en el corazón de Cancún en este cómodo y funcional departamento ubicado en Malecón Américas, Torre Buenos Aires, una de las zonas más cotizadas por su ubicación, conectividad y estilo de vida. Renta: $35, 000 mxn. Características: Superficie: 85 m. 2 recámaras. 2 baños completos. Sala - comedor. Cocina equipada. Clósets empotrados. Ideal para parejas o familias pequeñas que buscan comodidad y ubicación estratégica. Ameni...",https://img10.naventcdn.com/avisos/18/01/49/38/00/27/720x532/1596224746.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/38/00/27/720x532/1596219486.jpg; https://img10.naventcdn.com/avisos/18/01/49/38/00/27/720x532/1596223121.jpg; https://img10.naventcdn.com/avisos/18/01/49/38/00/27/720x532/1596219382.jpg; https://img10.naventcdn.com/avisos/18/01/49/38/00/27/720x532/1596219698.jpg; https://img10.naventcdn.com/avisos/18/01/49/38/00/27/720x532/1596225030.jpg; https://img10.naventcdn.com/avisos/18/01/49/38/00/27/720x532/1596219450.jpg; https://img10.naventcdn.com/avisos/18/01/49/38/00/27/720x532/1596219381.jpg,Mexico,Quintana Roo,Cancún,21.145296180984538,-86.82285603533538,Rent
101 Most Exclusive By Bustamante,https://www.inmuebles24.com/inmobiliarias/101-most-exclusive-by-bustamante_102891459-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-en-cancun-residencial-malecon-150800240.html,Renta Departamento en Cancun Residencial Malecon Americas,Condo/Apartment,33000,MXN,2,2,100.0,m2,"Residencial Malecón Américas es uno de los desarrollos más céntricos y completos de Cancún, ubicado junto al centro comercial Malecón Américas y a pocos minutos de la Zona Hotelera, ofreciendo una combinación ideal entre comodidad y seguridad Con acceso directo a tiendas, restaurantes, cines y servicios, este complejo es perfecto para quienes buscan vivir con todo al alcance y disfrutar de una vista privilegiada de la ciudad. -El departamento cuenta con 100 m² distribuidos de manera funcional. D...",https://img10.naventcdn.com/avisos/18/01/50/80/02/40/720x532/1625732869.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/80/02/40/720x532/1625736287.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/02/40/720x532/1625745541.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/02/40/720x532/1625737996.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/02/40/720x532/1625745623.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/02/40/720x532/1625737549.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/02/40/720x532/1625738226.jpg; https://img10.naventcdn.com/avisos/18/01/50/80/02/40/720x532/1625738431.jpg,Mexico,Quintana Roo,Cancún,21.1475575,-86.8227092,Rent
Aventi Real Estate,https://www.inmuebles24.com/inmobiliarias/aventi-real-estate_50250392-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-venta-y-renta-central-park-cancunento-150822357.html,"Departamento en Venta y Renta, Central Park Cancúnento",Condo/Apartment,50000,MXN,3,3,230.0,m2,"Exclusivo departamento en Central Park Towers – Cancún; ubicado en el piso 11, este departamento sin amueblar de 230 m² combina amplitud, diseño contemporáneo y vistas espectaculares a la ciudad, el mar Caribe y la laguna Nichupté. Cada rincón ha sido pensado para ofrecer comodidad, iluminación natural y funcionalidad de alto nivel. Características principales: 3 recámaras con baño completo y clósetsCocina equipada con placas de cuarzoSala y comedor con acceso a terrazas panorámicasCuarto de ser...",https://img10.naventcdn.com/avisos/18/01/50/82/23/57/720x532/1626174642.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/82/23/57/720x532/1626174440.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/23/57/720x532/1626174468.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/23/57/720x532/1626174318.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/23/57/720x532/1626174346.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/23/57/720x532/1626174672.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/23/57/720x532/1626175103.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/23/57/720x532/1626175016.jpg,Mexico,Quintana Roo,Cancún,21.1262844,-86.8311067,Rent
Latitud Inmobiliaria,https://www.inmuebles24.com/inmobiliarias/latitud-inmobiliaria_50212946-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-en-cancun-jardines-del-sur-4-146493287.html,Renta Departamento en Cancun Jardines del Sur 4,Condo/Apartment,14000,MXN,2,1,63.0,m2,"Departamento amueblado planta baja consta de sala, comedor, dos recámaras, cocina integral, centro de lavado, climatizado, 1 baño. El Residencial cuenta con doble caseta de seguridad 24/7, Alberca Semi olimpica, Gym Climatízalo, Cancha de Futbol, Parque Canino, Amplios Jardines. Se encuentra ubicado en una zona residencial privilegiada cerca de Colegio Alamos, Mc. Donals, Starbucks, Super Mercados Como Sorina y Chedraui.",https://img10.naventcdn.com/avisos/18/01/46/49/32/87/720x532/1582177941.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/46/49/32/87/720x532/1582177943.jpg; https://img10.naventcdn.com/avisos/18/01/46/49/32/87/720x532/1582177949.jpg; https://img10.naventcdn.com/avisos/18/01/46/49/32/87/720x532/1582177950.jpg; https://img10.naventcdn.com/avisos/18/01/46/49/32/87/720x532/1582177940.jpg; https://img10.naventcdn.com/avisos/18/01/46/49/32/87/720x532/1582177948.jpg; https://img10.naventcdn.com/avisos/18/01/46/49/32/87/720x532/1582177946.jpg; https://img10.naventcdn.com/avisos/18/01/46/49/32/87/720x532/1582177937.jpg,Mexico,Quintana Roo,Cancún,21.1156665,-86.88204,Rent
BEST HOME RIVIERA,https://www.inmuebles24.com/inmobiliarias/best-home-riviera_50199879-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-estudio-de-40-m-sup2--en-renta-cerca-de-av-huayacan-148642387.html,Estudio de 40 m&sup2; en Renta Cerca de Av Huayacan - Cancún,House,12000,MXN,1,1,40.0,m2,"Estudio en renta - excelente ubicación. estudio de 40 m ideal para una persona o pareja, ubicado sobre av. Sierra madre, muy cerca de av. Huayacán, con doble acceso por av. Colosio y huayacán, lo que lo hace práctico y fácil de llegar. Cuenta con: cocina funcional. baño completo. recámara equipada con escritorio, ideal para home office. espacios bien distribuidos y cómodos. perfecto para quienes buscan comodidad, buena ubicación y conectividad en una zona de alta demanda. Renta mensual: $12, 000",https://img10.naventcdn.com/avisos/18/01/48/64/23/87/720x532/1581305875.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/48/64/23/87/720x532/1581304480.jpg; https://img10.naventcdn.com/avisos/18/01/48/64/23/87/720x532/1581304478.jpg; https://img10.naventcdn.com/avisos/18/01/48/64/23/87/720x532/1581304479.jpg; https://img10.naventcdn.com/avisos/18/01/48/64/23/87/720x532/1581304482.jpg; https://img10.naventcdn.com/avisos/18/01/48/64/23/87/720x532/1581304485.jpg; https://img10.naventcdn.com/avisos/18/01/48/64/23/87/720x532/1581304483.jpg; https://img10.naventcdn.com/avisos/18/01/48/64/23/87/720x532/1581304488.jpg,Mexico,Quintana Roo,Cancún,21.11409066782081,-86.84527661651376,Rent
BEST HOME RIVIERA,https://www.inmuebles24.com/inmobiliarias/best-home-riviera_50199879-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-amueblado-ombu-av-huayacan-cancun-148977278.html,Renta Departamento Amueblado Ombú - Av Huayacán Cancún,Condo/Apartment,21000,MXN,2,2,87.0,m2,"Departamento amueblado en renta - ombú cancún. Avenida Huayacán. Renta mensual: $21, 000 mxn. Departamento ideal para quienes buscan comodidad, seguridad y excelente ubicación en una de las zonas con mayor crecimiento y plusvalía de Cancún. Superficie: 87 m. Distribución. 2 recámaras con clósets. 2 baños completos. Cocina integral equipada. Sala y comedor con excelente iluminación. Aire acondicionado en todo el departamento. 2 cajones de estacionamiento. Amenidades y entorno. Caseta de vigilanci...",https://img10.naventcdn.com/avisos/18/01/48/97/72/78/720x532/1588111336.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/48/97/72/78/720x532/1588111339.jpg; https://img10.naventcdn.com/avisos/18/01/48/97/72/78/720x532/1588111338.jpg; https://img10.naventcdn.com/avisos/18/01/48/97/72/78/720x532/1588111331.jpg; https://img10.naventcdn.com/avisos/18/01/48/97/72/78/720x532/1588111332.jpg; https://img10.naventcdn.com/avisos/18/01/48/97/72/78/720x532/1588111337.jpg; https://img10.naventcdn.com/avisos/18/01/48/97/72/78/720x532/1588111335.jpg; https://img10.naventcdn.com/avisos/18/01/48/97/72/78/720x532/1588111334.jpg,Mexico,Quintana Roo,Cancún,21.0908666569339,-86.87634229660034,Rent
