Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent
CENTURY 21 Dreams Realty,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598525_departamento-en-renta-roma-sur,Departamento en Renta Roma Sur.,Departamento,22820,MXN,1,,33,m2,"Departamento en Renta – Listo para habitar.
Se renta departamento moderno, disponible con o sin muebles.
Características:
• Aire acondicionado.
• Ventanas con reducción de sonido.
• Cocina integral equipada.
• Refrigerador incluido.
• Área de lavandería.
Servicios incluidos en el mantenimiento:
✅ Luz.
✅ Agua.
✅ Internet.
Amenidades exclusivas:
• Gimnasio.
• Sala de cine.
• Asadores.
• Sauna.
• Área de coworking.
• Zona gaming.
• Cocina lounge.
• Área lounge.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/bOSg5YCB/uploads/593/propiedades/598525/690a48473bf94.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/KdxFwxfp/uploads/593/propiedades/598525/690a4848b1eb5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/yhea4a5v/uploads/593/propiedades/598525/690a484973cb0.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vExndhE4/uploads/593/propiedades/598525/690a4847e9306.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Epw47zRR/uploads/593/propiedades/598525/690a484a51d54.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/4THnjIBw/uploads/593/propiedades/598525/690a484b087d2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/1QVyP4gb/uploads/593/propiedades/598525/690a484bb8b97.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/i3Twzbly/uploads/593/propiedades/598525/690a484c5fa31.jpg,México,Ciudad De México,Cuauhtémoc,19.4055875,-99.168363,Rent
CENTURY 21 Apolo,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598475_oficinas-en-renta-en-del-valle-benito-juarez-cdmx,"OFICINAS EN RENTA EN DEL VALLE, BENITO JUÁREZ, CDMX.",Oficinas,17500,MXN,,,70,m2,"Oficinas en renta con excelente ubicación en col del Valle sur sobre calle Pilares, cerca de avenidas principales como División del Norte, Av Universidad cerca del parque Tlacoquemecatl
a 10 min caminando del metro División del Norte
Se encuentra en 2do. piso (SIN ELEVADOR) 
70 mts² construcción
cuenta con 5 oficinas, una con archivero de piso a techo 
 ½ baño",https://cdn.21online.lat/mexico/cache/awsTest1/rc/V4mmUTYV/uploads/448/propiedades/598475/69093ea6835bb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/P95a3k92/uploads/448/propiedades/598475/69093eac28588.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Y6uy9SbT/uploads/448/propiedades/598475/69093ea1b5139.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/yFUeQd78/uploads/448/propiedades/598475/69093e9ddb88f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/qtI8gAcQ/uploads/448/propiedades/598475/69093ea9a5525.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/I3wKPLnc/uploads/448/propiedades/598475/69093e9ec14c1.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Lg9qmWAG/uploads/448/propiedades/598475/69093e9fd8fe4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/BZkiVwU3/uploads/448/propiedades/598475/69093ea89fdcd.jpg,México,Ciudad De México,Benito Juárez,19.3781267,-99.1679734,Rent
CENTURY 21 Edén,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598148_oficinas-en-renta-en-portales-norte,Oficinas en renta en Portales Norte,Inmueble_Productivo,80000,MXN,,1,613,m2,"Inmueble productivo en Renta ubicado en la colonia Portales Norte, dentro de una zona con  acceso a avenidas principales y medios de transporte. En planta baja cuenta con cinco oficinas equipadas con muebles de madera empotrados para almacenamiento, una bodega de apoyo para archivo o material de trabajo, así como dos medios baños de uso común.
En el primer nivel se encuentran cuatro oficinas de buen tamaño, dos de ellas con medio baño integrado, además de una sala de juntas con espacio suficiente para mesas de trabajo y área de espera. Este nivel está diseñado para funcionar como área administrativa o para diferentes departamentos.
En el segundo nivel se ubica una terraza  con salón de eventos que incluye tarja y baño completo, espacio adecuado para reuniones, capacitaciones o convivencias del personal.
El inmueble cuenta con escalera exterior que comunica los tres niveles —planta baja, primer y segundo piso— lo que facilita el acceso independiente a cada área. Su distribución permite el uso simultáneo de distintos equipos de trabajo o empresas en un mismo edificio, convirtiéndolo en una propiedad  para oficinas, despachos, consultorías o espacios administrativos.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/QgfALVk8/uploads/290/propiedades/598148/6903f976d7f49.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/cmh42nev/uploads/290/propiedades/598148/6903f988b9725.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/jQpQiTtU/uploads/290/propiedades/598148/6903f9998e73f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/7RMppkbK/uploads/290/propiedades/598148/6903f9929542c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/K8sJIPNY/uploads/290/propiedades/598148/6903f990f3af8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/sppC3I5y/uploads/290/propiedades/598148/6903f989b69b7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/FOqIjnP0/uploads/290/propiedades/598148/6903f9987c5e9.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/mYqmbKtC/uploads/290/propiedades/598148/6903f98aaff5a.jpg,México,Ciudad De México,Benito Juárez,19.3678834,-99.1483094,Rent
CENTURY 21 Doniz & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/67250_torre-lexus-oficina-en-cuarto-piso-con-excelente-iluminacion-y-hermosa-vista,“Torre Lexus” Oficina en cuarto piso con excelente iluminación y hermosa vista.,Oficinas,24000,MXN,0,1,70,m2,"Oficina en 4to piso en Torre Lexus, Santa Fe. 
Cuenta con área abierta, despacho independiente, recepción y 3 estacionamientos. 
En edificio con vigilancia 24hrs con circuito cerrado y acceso controlado, 3 elevadores, baños comunes en cada piso y valet parking. 
Ubicado a 5 min. del Centro Comercial Santa Fe, a espaldas de la Ibero, muy cerca del acceso al Tren Insurgente.
Renta con mantenimiento e IVA incluido.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/9Ivb2Bqp/uploads/257/propiedades/67250/699f4a59b7c88.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vdGWqEzc/uploads/257/propiedades/67250/699f4a5b4d08f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/6IPshbV2/uploads/257/propiedades/67250/699f4a5d9ed85.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/AoZg7Jr8/uploads/257/propiedades/67250/699f4a62797c0.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/J1V2JKDV/uploads/257/propiedades/67250/699f4a60e07dd.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/WLmxmy1E/uploads/257/propiedades/67250/699f4a63cfc42.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/7l4yv2Rg/uploads/257/propiedades/67250/699f50ef7bcbe.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wC9XwJyO/uploads/257/propiedades/67250/699f50ee109d2.jpg,México,Ciudad De México,Cuajimalpa De Morelos,19.371,-99.266,Rent
CENTURY 21 Doniz & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/324319_oficina-en-santa-fe-con-recepcion-area-de-trabajo-sala-de-espera-4-despachos,"Oficina en Santa Fe con recepción, área de trabajo, sala de espera, 4 despachos",Oficinas,31500,MXN,,1,92,m2,"Oficina en 5to piso en Torre Lexus, Santa Fe.
Cuenta con recepción, amplia área de trabajo y 3 estacionamientos. 
En edificio con vigilancia 24hrs con circuito cerrado, acceso controlado, 3 elevadores, baños comunes en cada piso y valet parking. Ubicado a 5 min. del Centro Comercial Santa Fe, a espaldas de la Ibero, muy cerca del acceso al Tren Insurgente.
Renta con mantenimiento e IVA incluido.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/G8ANAJh5/uploads/257/propiedades/324319/5cf00347f0b9e.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/RLMVCpWQ/uploads/257/propiedades/324319/5cf00348108cb.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Epga0k6w/uploads/257/propiedades/324319/5cf0034826ef7.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/QAXQTPJ9/uploads/257/propiedades/324319/699f5080e5124.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/j0yeIlwq/uploads/257/propiedades/324319/699f5084df8fb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/0kP1o5JQ/uploads/257/propiedades/324319/699f5082be298.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/XCzw3sP1/uploads/257/propiedades/324319/699f507def758.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/zXp60HeA/uploads/257/propiedades/324319/699f5081d481b.jpg,México,Ciudad De México,Cuajimalpa De Morelos,19.371,-99.266,Rent
CENTURY 21 Doniz & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/479046_oficina-corporativa-en-renta-santa-fe-cuajimalpa,"Oficina Corporativa en  Renta Santa Fe, Cuajimalpa",Oficinas,47600,MXN,,1,140,m2,"Oficina en 4to piso con buenos acabados y lista para ocuparse en Torre Lexus, Santa Fe. 
Cuenta con recepción, amplias áreas de trabajo, 3 despachos independientes y 4 estacionamientos. 
En edificio con vigilancia 24hrs con circuito cerrado, acceso controlado, 3 elevadores, baños comunes en cada piso y valet parking. 
Ubicado a 5 min. del Centro Comercial Santa Fe, a espaldas de la Ibero, muy cerca acceso al Tren Insurgente.
Renta con mantenimiento e IVA incluido.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/JxnWbwaC/uploads/257/propiedades/479046/5cf00348108cb.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/khiAJ5AS/uploads/257/propiedades/479046/5cf00347f0b9e.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/uUGA1Pz1/uploads/257/propiedades/479046/5cf0034826ef7.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/3mkrYAw4/uploads/257/propiedades/479046/5cf00347d8da6.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ymRpMO0z/uploads/257/propiedades/479046/5cf00348af24a.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/L9YjtPSk/uploads/257/propiedades/479046/5cf00348c380f.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/95SLYeQ3/uploads/257/propiedades/479046/5cf0034882769.jpeg,México,Ciudad De México,Cuajimalpa De Morelos,19.3692845,-99.26686509999999,Rent
CENTURY 21 Ríos & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/597692_local-comercial-avenida-paseo-palmas-lomas-de-chapultepec-miguel-hidalgo-cdmx,"Local Comercial Avenida Paseo Palmas, Lomas de Chapultepec, Miguel Hidalgo, CDMX",Local,140000,MXN,,,120,m2,"Local comercial a pie de calle, en esquina, con herrería de cristal de techo a piso, con alta afluencia vehicular, ideal para: salón de belleza, barbería, spa, gimnasio, y restaurante. 
Requisitos:
2 Depósitos, 1 mes de Renta, 1 Fiador / Aval con bien raiz en cdmx con Certificado de Libertad de gravamen.
Documentación: INE, Comprobar ingresos de 3 meses con estados de cuenta bancarios, Comprobante de domicilio, Constancia de Situación Fiscal actualizada (en el mes que va a rentar), Escrituras copias o scaneadas legibles, INE del Fiador, Comprobante de domicilio del Fiador, Boleta Predial 2026 y Certificado de Libertad de gravamen de la propiedad.
Despues de realizar la intención y ser aceptada solo se dan 2 día habiles para entrega de documentos.
Mantenimiento de $15,000 pesos mensuales 
Todos los precios son más IVA tanto Renta y mantenimiento",https://cdn.21online.lat/mexico/cache/awsTest1/rc/gy9YvdOC/uploads/515/propiedades/597692/69001441a1533.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/xNd0b7kO/uploads/515/propiedades/597692/690014457a2ae.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/2WsJ9RvC/uploads/515/propiedades/597692/69001442b4653.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/C7bcx6tp/uploads/515/propiedades/597692/69001443a1056.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/SUVYAsT6/uploads/515/propiedades/597692/6900144468f63.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/iPm49V2Z/uploads/515/propiedades/597692/69001446b92cd.jpg,México,Ciudad De México,Miguel Hidalgo,19.4221638,-99.2232411,Rent
CENTURY 21 Movisa,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/597715_en-2do-piso-a-espaldas-de-centro-mancar-a-1-calle-de-insurgentes-y-rio-mixc,"En 2do piso, a espaldas de Centro Mancar (a 1 calle de Insurgentes y Rio Mixc)",Oficinas,18500,MXN,4,2,90,m2,"Lugar ideal para tu oficina y con gran ubicación, centrica, a una calle de Insurgentes y Mixcoac, y Plaza Manacar. 
Lleno de lugares para comer delicioso y económico. 
A una calle de metrobus río churubusco.
Facilidad de llegada y salida para tus empleados. 
90m2 de oficina con 4 privados, área para recepción, con gran corredor, dos baños y cocineta. 
Renta mensual + IVA. Servicio de luz individualizado, servicio de agua prorrateado entre las oficinas existentes. NO cuenta con estacionamiento. Oportunidad !!!!
Renta mas IVA",https://cdn.21online.lat/mexico/cache/awsTest1/rc/DjrKu6C8/uploads/224/propiedades/597715/6900c4bd4ac34.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/eEibaeVH/uploads/224/propiedades/597715/6900c4b8c1a73.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/qPMUk4Z7/uploads/224/propiedades/597715/6900c4babe68f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/dfTOUnJy/uploads/224/propiedades/597715/6900c4b786862.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wZwckhPN/uploads/224/propiedades/597715/6900c4b58f3bc.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/YPapNAjF/uploads/224/propiedades/597715/6900c4b62a727.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/X7cV7bdi/uploads/224/propiedades/597715/6900c4be850b5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/nLXScE2B/uploads/224/propiedades/597715/6900c4bc76443.jpg,México,Ciudad De México,Benito Juárez,19.369671382071424,-99.18165158073627,Rent
CENTURY 21 Movisa,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/571723_frente-a-liverpool-polanco-en-4to-piso,Frente a Liverpool Polanco en 4to piso,Oficinas,22500,MXN,,1,60,m2,"Oficina remodelada en excelente estado de conservación y lista para ocupar, cuenta con un privado, sala de juntas, área abierta de trabajo, área de archivo, cocineta y un baño. Edificio de oficinas con vigilancia. Muy buena ubicación, en esquina con Herschel, a una cuadra de Liverpool Polanco, Mariano Escobedo y Horacio, a un paso de  Mazaryk, Homero, Thiers y Ejercito Nacional. Mtto Incluido (Vigilancia, Luz, elevador, limpieza áreas comunes)",https://cdn.21online.lat/mexico/cache/awsTest1/rc/TyVjuGoO/uploads/224/propiedades/571723/68f690337d216.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/mRD9BvxZ/uploads/224/propiedades/571723/68f6903029191.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/BWFL0K3d/uploads/224/propiedades/571723/68f6903150fe5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/PUsPHb7P/uploads/224/propiedades/571723/68f6902984b33.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Gi2Vcq2o/uploads/224/propiedades/571723/68f6902c66daa.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/o4Xto3Ay/uploads/224/propiedades/571723/68f6902d8294f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/FHgYu8SC/uploads/224/propiedades/571723/5c0077fd9b6db.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/EjJNPsSJ/uploads/224/propiedades/571723/5c0077fd7aaf7.jpg,México,Ciudad De México,Miguel Hidalgo,19.434,-99.181,Rent
CENTURY 21 Movisa,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/596586_en-1er-piso-a-espaldas-de-centro-mancar-a-1-calle-de-insurgentes-y-rio-mixc,"En 1er piso, a espaldas de Centro Mancar (a 1 calle de Insurgentes y Rio Mixc)",Oficinas,22500,MXN,,1,110,m2,"Lugar ideal para tu oficina con gran ubicación, céntrica, a una calle de Insurgentes, Rio Mixcoac y Plaza Manacar. Lleno de lugares para comer delicioso y económico. Zona de oficinas, a una calle de metrobus Río Churubusco. Facilidad de llegada y salida para tus empleados. 110 m2 de oficina con dos privados y áreas abiertas, con cocineta y un baño privado. NO cuenta con estacionamiento.
Renta mas IVA",https://cdn.21online.lat/mexico/cache/awsTest1/rc/HlceQNVh/uploads/224/propiedades/596586/thumb3468f181fd6cc27.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Ud8OVtE8/uploads/224/propiedades/596586/thumb1368f181fa3b4f0.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ji26mDPA/uploads/224/propiedades/596586/thumb9368f181fb0e033.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/YvxMyn7T/uploads/224/propiedades/596586/thumb3468f181fb98573.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/tGJsrrUf/uploads/224/propiedades/596586/thumb3668f1820199a8e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Z4M0AtWa/uploads/224/propiedades/596586/thumb3668f182025b6cc.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/AOyQfJAH/uploads/224/propiedades/596586/thumb1868f18200a8edb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/so6TxIBD/uploads/224/propiedades/596586/thumb9168f182032ec54.jpg,México,Ciudad De México,Benito Juárez,19.369671382071424,-99.18165158073627,Rent
CENTURY 21 Tanaka & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/589739_local-en-galeria-plaza-de-las-estrellas-veronica-anzures-miguel-hidalgo-cdmx,"LOCAL EN GALERIA PLAZA DE LAS ESTRELLAS, VERONICA ANZURES, MIGUEL HIDALGO, CDMX.",Local,48000,MXN,,,139,m2,"Estratégico Local comercial 139 m2
1.- Única Oportunidad de establecer su unidad de negocios en Exclusiva Plaza Comercial Galerías de las Estrellas.
2.- LOS PRECIOS PUBLICADOS  INCLUYEN EL 16 % IVA, MANTTO.  PUBLICIDAD, precio vigente hasta el 30 noviembre 2025.
3.- Estratégica Plaza Comercial, muy bien ubicada en zona 100% comercial, Plaza de alta tradición desde hace más de 60 años.
4.- Le asesoramos en todo lo necesario para que instale su unidad de negocios y aproveche esta oportunidad de precio.
5.- Programar visita al inmueble con al menos 24 a 48 hrs. De anticipación (para poder visitar el inmueble, es estrictamente Indispensable cumplir con medidas de prevención de contagio COVID-19).",https://cdn.21online.lat/mexico/cache/awsTest1/rc/gcgtQFmC/uploads/304/propiedades/589739/68eff7fa43311.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/JBPmxbSR/uploads/304/propiedades/589739/68eff801e8d68.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/d9Ifs36P/uploads/304/propiedades/589739/68e0671c070b7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vARehW2h/uploads/304/propiedades/589739/68e06734cc1fa.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/hRYTtRqB/uploads/304/propiedades/589739/68e06735b91d7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/4MlB7RXl/uploads/304/propiedades/589739/68e06736a402b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/aN6p0wEK/uploads/304/propiedades/589739/68e0673798668.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/YUFlqAwe/uploads/304/propiedades/589739/68e0673b209ba.jpg,México,Ciudad De México,Miguel Hidalgo,19.4353234,-99.1711742,Rent
CENTURY 21 Hogar & Empresa,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/596785_local-a-la-renta-san-lorenzo-tezonco-izpalapala-cdmx,"LOCAL A LA RENTA, SAN LORENZO TEZONCO, IZPALAPALA, CDMX",Oficinas,13500,MXN,,,130,m2,"En esquina.
De 130 mts2 de construcción.
7 mts. de frente y 15 mts. de fondo.
Ubicado en primer nivel.
Espacio abierto disponible para acondicionarlo de acuerdo a sus necesidades. 
Ideal para consultorio, escuela, oficina.
No se admiten giros de venta de bebidas alcohólicas.
2 medios baños. 
Instalación eléctrica bifásica.
17 años de antigüedad.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/YW2mRvK5/uploads/326/propiedades/596785/68f3eef9cbd81.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/oyqxEIOf/uploads/326/propiedades/596785/68f3eef86f550.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/z8QsqZrh/uploads/326/propiedades/596785/68f3eefa98c74.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ZXXDa0mX/uploads/326/propiedades/596785/68f3eef7d4e26.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/47Bl2tSD/uploads/326/propiedades/596785/68f3eefb93000.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/3Q8sQsQ4/uploads/326/propiedades/596785/68f3f93d6c592.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vh0gI5MP/uploads/326/propiedades/596785/68f3eef91ee4b.jpg,México,Ciudad De México,Iztapalapa,19.3157576,-99.06049209999999,Rent
CENTURY 21 Five Stars,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/595551_edificio-en-renta-calzada-de-los-leones-los-alpes-alvaro-obregon,"Edificio en renta Calzada de los Leones, Los Alpes, Álvaro Obregón",Escuela,550000,MXN,,,1854,m2,"Edificio en Renta para Escuela, Gimnasio u Otros Usos
Ubicado en Calzada de los Leones Los Alpes, Álvaro Obregón, CDMX, este edificio ofrece una excelente ubicación en la parte baja de Las Águilas, con fácil acceso a vías principales como Periférico, Av. de las Águilas y Barranca del Muerto, rodeado de servicios, comercios y zonas residenciales de alto nivel, lo que garantiza gran conectividad y plusvalía.
Con 1,854 m² de construcción, este inmueble está listo para funcionar como escuela, gimnasio, centro de capacitación o corporativo, ya que cuenta con uso de suelo para diversas actividades. Su diseño arquitectónico minimalista y funcional cumple con todas las normas de seguridad, ventilación e iluminación, asegurando espacios cómodos y seguros para alumnos, personal y visitantes.
El edificio cuenta con una cancha de futbol rápido en la azotea con mirador, lo que le brinda un valor agregado ideal para actividades recreativas y deportivas. Además, dispone de estacionamiento techado con capacidad para 40 autos, una gran ventaja para instituciones educativas o negocios con alta afluencia.
Distribución y Características Principales:
-Aulas: 15 salones para 50 alumnos cada uno (promedio).
-Salones adicionales: 5 espacios libres de aprox. 25 m².
-Auditorio: Capacidad para 218 personas, con cuarto de sonido y camerinos.
-Cancha de fútbol 7 y mirador con excelente vista a la ciudad.
-Enfermería y área para cocina (sin equipo).
-Cocineta con tarja.
-Cuarto de monitoreo con tapanco.
Sanitarios:
-14 para damas.
-15 para caballeros + 7 mingitorios.
-2 baños completos con regadera.
-Bodegas y espacios de almacenamiento: 2.
-Estacionamiento: 40 lugares techados.
Este inmueble representa una gran oportunidad para inversionistas, ya sea para operar directamente como escuela, acondicionarlo como gimnasio, centro deportivo, oficinas corporativas o espacios de coworking, aprovechando su ubicación estratégica y su versatilidad de uso.
 Ideal para: Instituciones educativas, gimnasios, centros corporativos o deportivos.
¡Agenda una visita hoy mismo y descubre el enorme potencial de este espacio!
Contáctanos para más información y citas personalizadas.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/SQjt4og4/uploads/553/propiedades/595551/68e5455602301.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/kxZwvEjx/uploads/553/propiedades/595551/68e5455a1c93e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/P3PuLWxf/uploads/553/propiedades/595551/68e5455c9424f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/udCyttzd/uploads/553/propiedades/595551/68e545584961c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/CaRv4w4Y/uploads/553/propiedades/595551/68e54556b5efb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9S0Q81VJ/uploads/553/propiedades/595551/68e545554c95a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/6pYDvuIN/uploads/553/propiedades/595551/68e545578f209.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/U5zENEfZ/uploads/553/propiedades/595551/68e5455eda17d.jpg,México,Ciudad De México,Alvaro Obregón,19.3601678,-99.19714789999999,Rent
CENTURY 21 Edén,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/595648_oficina-en-renta-en-coapa-coyoacan,Oficina en renta en Coapa Coyoacán,Oficinas,11000,MXN,,,35,m2,"Oficina de 35 m2 disponible para renta.
El espacio se distribuye con un privado, una estancia (área abierta), y un baño.
La propiedad se encuentra ubicada dentro de una privada, en posición de esquina. Su configuración es funcional para un despacho contable o administrativo.
El entorno ofrece acceso a vías principales, centros comerciales y escuelas en las proximidades.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/fSElfxWj/uploads/290/propiedades/595648/69a0c4355f0b7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/OErJtNUB/uploads/290/propiedades/595648/69a0c4371c42a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/HmONd7k2/uploads/290/propiedades/595648/69a0c4e30d128.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/d8K4rXsl/uploads/290/propiedades/595648/68e7dcf42336e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/elEMKJWT/uploads/290/propiedades/595648/68e599183f711.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ThkOznhM/uploads/290/propiedades/595648/68e5991394fba.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/JDZ3g1CX/uploads/290/propiedades/595648/68e59912e9406.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/TydrJ0eZ/uploads/290/propiedades/595648/68e59919093a8.jpg,México,Ciudad De México,Coyoacán,19.302538162864366,-99.11541096812284,Rent
