Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent
CENTURY 21 Expert Investment,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598569_terreno-en-venta-en-santo-tomas-ajusco-tlalpan-ciudad-de-mexico,"Terreno en Venta en Santo Tomás Ajusco, Tlalpan, Ciudad de México",Terreno,11000000,MXN,,,3275,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/jynhwdGd/uploads/486/propiedades/598569/690a712f9a8bf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/DGBuX83Q/uploads/486/propiedades/598569/690a712e9d60e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/PM5xzKx0/uploads/486/propiedades/598569/690a7137da915.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/VV1Ibw7G/uploads/486/propiedades/598569/690a7131dd59e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/yltE67NN/uploads/486/propiedades/598569/690a713b55bcb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/V1PYGzmG/uploads/486/propiedades/598569/690a713a2e6d1.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Eyn3u7lx/uploads/486/propiedades/598569/690a712c812e6.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9R5V4Jyl/uploads/486/propiedades/598569/690a71338dd1d.jpg,México,Ciudad De México,Tlalpan,19.2180579,-99.20548169999999,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/448368_oficinas-en-venta-colonia-santa-cruz-benito-juarez-ciudad-de-mexico,"Oficinas en Venta, Colonia Santa Cruz, Benito Juárez, Ciudad de México",Oficinas,13195000,MXN,,3,519,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/rtYV02l5/uploads/207/propiedades/448368/629e92950a783.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/KidOsNES/uploads/207/propiedades/448368/629e929669a95.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/eeq4JTy0/uploads/207/propiedades/448368/628fbfbeaa8ec.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/NjeGKNZo/uploads/207/propiedades/448368/628fbfc6e9d98.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/GPTRmMld/uploads/207/propiedades/448368/628fbfc7d6f39.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/AGhHGDZM/uploads/207/propiedades/448368/628fbfc3eb52a.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/1AdFOXLK/uploads/207/propiedades/448368/628fbfc5dd402.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/CMYvKOQz/uploads/207/propiedades/448368/628fbfbcc24ae.jpeg,México,Ciudad De México,Benito Juárez,19.365713599203445,-99.15959054418029,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/472460_casa-en-venta-colonia-heroes-de-padierna-tlalpan-ciudad-de-mexico,"Casa en Venta, Colonia Héroes de Padierna, Tlalpan, Ciudad de México",Casa,11200000,MXN,4,4,562,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/Uvj24TBI/uploads/207/propiedades/472460/679d14f128533.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vSuTkLzo/uploads/207/propiedades/472460/679d1506d60c2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ol3kXAih/uploads/207/propiedades/472460/679d14daa7348.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/dKo3uUXg/uploads/207/propiedades/472460/679d14eda8576.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ZknRztaO/uploads/207/propiedades/472460/679d14ce28a02.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/QqMbJIef/uploads/207/propiedades/472460/679d14fbefb1b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/02BvAmBl/uploads/207/propiedades/472460/679d14dd9a853.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/p8JVNw7U/uploads/207/propiedades/472460/679d14f486ee5.jpg,México,Ciudad De México,Tlalpan,19.2781989,-99.21507550000001,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/314154_casa-comercial-en-venta-colonia-residencial-villa-coapa-tlalpan-cdmx,"Casa Comercial en Venta, Colonia Residencial Villa Coapa, Tlalpan, CDMX",Inmueble_Productivo,10000000,MXN,3,2,254,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/R5RqoB5i/uploads/207/propiedades/314154/5c9507439d20d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/d1ae1eSS/uploads/207/propiedades/314154/5c950737e244f.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/swDWVaSw/uploads/207/propiedades/314154/601dc64466d0a.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/RCKCIE1t/uploads/207/propiedades/314154/601dc78838a0e.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/HBNkmdVE/uploads/207/propiedades/314154/5c9507387daf2.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/DwDBj2wO/uploads/207/propiedades/314154/601dc7df7ce20.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/OTJSeK36/uploads/207/propiedades/314154/601dc8003d84f.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/G1Z3Prvz/uploads/207/propiedades/314154/601dc8246cec2.JPG,México,Ciudad De México,Tlalpan,19.291,-99.12,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/244279_terreno-en-venta-colonia-san-miguel-xicalco-tlalpan-ciudad-de-mexico,"Terreno en Venta, Colonia San Miguel Xicalco, Tlalpan, Ciudad de México",Terreno,4790000,MXN,0,0,120,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/mca3A3de/uploads/207/propiedades/244279/66b103568ce7b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/fl8zzEzc/uploads/207/propiedades/244279/66b1034c76c71.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Fi035Tfw/uploads/207/propiedades/244279/66b10354e2857.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/i1h7LrgX/uploads/207/propiedades/244279/66b1035087793.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/CwhzOCul/uploads/207/propiedades/244279/66b1035362b72.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/U39abpBS/uploads/207/propiedades/244279/66b1034de9b10.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/W9dKckQA/uploads/207/propiedades/244279/66b1035872470.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/NvZNux6T/uploads/207/propiedades/244279/66b1034f72613.jpg,México,Ciudad De México,Tlalpan,19.233,-99.17,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/443566_casa-en-venta-colonia-nuevo-renacimiento-de-axalco-tlalpan-ciudad-de-mexico,"Casa en Venta, Colonia Nuevo Renacimiento de Axalco, Tlalpan, Ciudad de México",Casa,5385000,MXN,3,2,250,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/SINpvPNc/uploads/207/propiedades/443566/62609d58c5861.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9APlfcB9/uploads/207/propiedades/443566/62609d53ef6b2.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ELgCBGkA/uploads/207/propiedades/443566/62609d5523fc8.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/BQcUyZiQ/uploads/207/propiedades/443566/62609d5daf51e.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/cfnFJ8Iz/uploads/207/propiedades/443566/62609d5fc2444.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/rt1zAFTF/uploads/207/propiedades/443566/62609d5eb29bd.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Jkjsynoo/uploads/207/propiedades/443566/62609d5772e52.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ctJlf48Q/uploads/207/propiedades/443566/62609d59ca345.jpeg,México,Ciudad De México,Tlalpan,19.256338,-99.16578919999999,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/333475_terreno-en-venta-colonia-residencial-hacienda-coapa-tlalpan-ciudad-de-mexico,"Terreno en Venta, Colonia Residencial Hacienda Coapa, Tlalpan, Ciudad de México",Terreno,5595000,MXN,,,321,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/Uq2An00f/uploads/207/propiedades/333475/5d81113ee417d.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wb7RCMfQ/uploads/207/propiedades/333475/5d81113f8b527.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/83LB1Mle/uploads/207/propiedades/333475/5d81115788bc3.jpeg,México,Ciudad De México,Tlalpan,19.2893995,-99.134905,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/394087_departamento-en-venta-colonia-polanco-reforma-miguel-hidalgo-ciudad-de-mexico,"Departamento en Venta, Colonia Polanco Reforma, Miguel Hidalgo, Ciudad de México",Departamento,8990000,MXN,3,2,152,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/toV7JPgb/uploads/207/propiedades/394087/605e875210a72.jpeg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/7Y3C19C2/uploads/207/propiedades/394087/605e875233a62.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/hwTE9SrN/uploads/207/propiedades/394087/605e8751d4b9f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/z1V9Fza1/uploads/207/propiedades/394087/605e8751133bf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/sDcyWjXV/uploads/207/propiedades/394087/605e8750c0cac.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/RZUNx7IF/uploads/207/propiedades/394087/605e875033508.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/IW07LHIa/uploads/207/propiedades/394087/605e874ff0396.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/2XLfmm0t/uploads/207/propiedades/394087/605e874f5ca1f.jpg,México,Ciudad De México,Miguel Hidalgo,19.4377338,-99.1926309,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/314157_casa-en-venta-colonia-residencial-villa-coapa-tlalpan-ciudad-de-mexico,"Casa en Venta, Colonia Residencial Villa Coapa, Tlalpan, Ciudad de México",Inmueble_Productivo,10000000,MXN,3,2,254,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/igWvlE6s/uploads/207/propiedades/314157/5c950542b4237.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/QHZRoMSn/uploads/207/propiedades/314157/5c95053ac3738.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/KEgsXVdS/uploads/207/propiedades/314157/thumb125c95053b6e2c7.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/yLumqmJZ/uploads/207/propiedades/314157/thumb475c95053af09ee.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wcv0GmkL/uploads/207/propiedades/314157/5c950542952a5.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wSn75uVN/uploads/207/propiedades/314157/5c950540c4af7.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/CO42PVXK/uploads/207/propiedades/314157/5c95053b9aed2.JPG; https://cdn.21online.lat/mexico/cache/awsTest1/rc/LxfAz7M4/uploads/207/propiedades/314157/thumb865c95053c07c57.JPG,México,Ciudad De México,Tlalpan,19.291,-99.12,Sale
CENTURY 21 Promozur + Angel,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598673_bodega-en-venta-con-oficinas-en-colonia-general-pedro-maria-anaya,Bodega en venta con oficinas en Colonia General Pedro María Anaya,Bodega,48000000,MXN,,,1500,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/MhN0fobM/uploads/511/propiedades/598673/690ba9be60d44.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/r3BBp9o3/uploads/511/propiedades/598673/690ba9ae3ec9f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/W8SV8dMW/uploads/511/propiedades/598673/690ba9b03b31b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/MyUsMHca/uploads/511/propiedades/598673/690ba9af3c57e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/GbJRacXf/uploads/511/propiedades/598673/690ba9c16d347.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/gDwZQIkW/uploads/511/propiedades/598673/690ba9ac33058.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/z1KFPZ8a/uploads/511/propiedades/598673/690ba9ad41b71.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/bnlQqUey/uploads/511/propiedades/598673/690ba9b172b62.jpg,México,Ciudad De México,Benito Juárez,19.35930007117464,-99.1608953865623,Sale
CENTURY 21 Beta,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/601650_casa-de-productos-en-venta-colonia-tres-estrellas,Casa de Productos en Venta Colonia Tres Estrellas,Casa,8300000,MXN,11,9,536.42,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/zIwr7Or9/uploads/95/propiedades/601650/6931b8e562673.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/InNCGW3e/uploads/95/propiedades/601650/6931b8ed69f82.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/SH6dim39/uploads/95/propiedades/601650/6931b8e9486a5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/pAFg1vO4/uploads/95/propiedades/601650/6931b8e834e04.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/gybedWRT/uploads/95/propiedades/601650/6931b8ee66ffa.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/M1tbO2cv/uploads/95/propiedades/601650/6931b8f1b9476.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/rii2PiN5/uploads/95/propiedades/601650/6931b8ef4988c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/iHAfUL07/uploads/95/propiedades/601650/6931b8ea34200.jpg,México,Ciudad De México,Gustavo A. Madero,19.469887,-99.1103005,Sale
CENTURY 21 Beta,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/600226_casa-en-venta-colonia-vallejo,Casa en Venta Colonia Vallejo,Casa,10400000,MXN,9,5,402.34,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/z9fjdFye/uploads/95/propiedades/600226/6920be636b028.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/KJWOLTcw/uploads/95/propiedades/600226/6920839385a17.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/BjGAa3Fm/uploads/95/propiedades/600226/6920838e77266.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wUhYhXH8/uploads/95/propiedades/600226/6920838d7f6f6.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/TyExBOrA/uploads/95/propiedades/600226/692083915886b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/w5e6nM9u/uploads/95/propiedades/600226/6920838c89717.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/kaibwjbq/uploads/95/propiedades/600226/6920839240fcd.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/MjKg3Qcl/uploads/95/propiedades/600226/692083949bbc0.jpg,México,Ciudad De México,Gustavo A. Madero,19.4682657,-99.1341295,Sale
CENTURY 21 Inspira,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/579753_venta-de-casa-de-3-niveles-en-lindavista-sur,Venta de Casa de 3 Niveles en Lindavista  Sur,Casa,16000000,MXN,5,4,531,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/ZMIeDmv2/uploads/560/propiedades/579753/69c1f8ba0cdf9.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Dwg4Pepu/uploads/560/propiedades/579753/69c1f8bae6370.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vFEEYwSa/uploads/560/propiedades/579753/6909333a6791c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/duEh7rVP/uploads/560/propiedades/579753/6909332f5d922.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/weRbJAvw/uploads/560/propiedades/579753/69c1f8bbeea1b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vsQi4mrd/uploads/560/propiedades/579753/69c1f8c080562.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/5a69H2dw/uploads/560/propiedades/579753/69c1f8c3038ec.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9j3r4pIi/uploads/560/propiedades/579753/69c1f8c154714.jpg,México,Ciudad De México,Gustavo A. Madero,19.4987993,-99.1295116,Sale
CENTURY 21 Viva,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598224_venta-casa-en-col-san-jeronimo-aculco,VENTA CASA EN COL. SAN JERÓNIMO ACULCO,Casa,8950000,MXN,3,3,202.58,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/5PXgNWDK/uploads/378/propiedades/598224/6908f6e814255.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ZiZ8tu9T/uploads/378/propiedades/598224/6977e0e190395.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/oq5cfB8w/uploads/378/propiedades/598224/6977e0e8c83e1.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/QbaTW79j/uploads/378/propiedades/598224/6977e0e796561.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/thzyxhMC/uploads/378/propiedades/598224/6977e0dee2e97.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/zl7OVJjS/uploads/378/propiedades/598224/6977e0e0bd98d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/GJiPjOsy/uploads/378/propiedades/598224/6977e0dfec5f2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/DiObWrW2/uploads/378/propiedades/598224/6908f6e71383a.jpg,México,Ciudad De México,La Magdalena Contreras,19.3171688,-99.225225,Sale
CENTURY 21 Covarrubias,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598870_casa-en-venta-en-barrio-del-nino-jesus-coyoacan-cdmx,"Casa en venta en Barrio del Niño Jesús, Coyoacán, CDMX",Casa,19900000,MXN,4,5,427,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/z0E2KRmw/uploads/26/propiedades/598870/69128060389e4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/6QEUi56a/uploads/26/propiedades/598870/691280653295a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/XWjPDdTR/uploads/26/propiedades/598870/69128061b3119.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vAjcfagl/uploads/26/propiedades/598870/69128083c63f6.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/UnihDjtB/uploads/26/propiedades/598870/6912808794130.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/DerJhkNz/uploads/26/propiedades/598870/69128063de3dc.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/zoDN5X15/uploads/26/propiedades/598870/69128068f37be.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/6M5I45zy/uploads/26/propiedades/598870/69128062c8423.jpg,México,Ciudad De México,Coyoacán,19.3426465,-99.15870439999999,Sale
CENTURY 21 Dreams Realty,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598309_departamento-en-venta-mitikah,Departamento en Venta Mitikah,Departamento,14500000,MXN,2,2,136,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/kj1QqyOE/uploads/593/propiedades/598309/690554a45783f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ldZOaHUz/uploads/593/propiedades/598309/6905549aaf4f5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/8kflaYcI/uploads/593/propiedades/598309/690554a6509be.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/fT0MnwNd/uploads/593/propiedades/598309/6905549b44d55.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/TCDKTjbv/uploads/593/propiedades/598309/690554a2ec211.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/KMMiGi0n/uploads/593/propiedades/598309/69055493950ee.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/bUL3Eh3g/uploads/593/propiedades/598309/690554a1ef471.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vTtkkhXE/uploads/593/propiedades/598309/69055497e861f.jpg,México,Ciudad De México,Benito Juárez,19.3591709,-99.1690702,Sale
CENTURY 21 Covarrubias,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598984_edificio-en-venta-en-estrella-gam-gustavo-a-madero,"Edificio en venta en Estrella GAM, Gustavo A. Madero",Edificio,8950000,MXN,7,7,322,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/WmwAIhJg/uploads/26/propiedades/598984/6924a0f167064.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/geprMbQx/uploads/26/propiedades/598984/6924a0f062de8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vM20mEQt/uploads/26/propiedades/598984/6924a0f593760.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/qL3NcovT/uploads/26/propiedades/598984/6924a0de8c50e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/rZ4XA8dk/uploads/26/propiedades/598984/6924a0dfaafe0.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/7J7o2UCj/uploads/26/propiedades/598984/6924a0e46cdb3.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/bCHGF19G/uploads/26/propiedades/598984/6924a0eb8e5c8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/XHqdbriN/uploads/26/propiedades/598984/6924a0db59ea0.jpg,México,Ciudad De México,Gustavo A. Madero,19.4761998,-99.1169199,Sale
CENTURY 21 Edén,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598137_oficinas-en-venta-en-portales-norte,OFICINAS EN VENTA EN PORTALES NORTE,Inmueble_Productivo,19990000,MXN,,1,613,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/wN8CdGxP/uploads/290/propiedades/598137/6903f152d39cf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/uMzoMjVp/uploads/290/propiedades/598137/6903f160f0c8c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wfbrhUok/uploads/290/propiedades/598137/6903f15da9eed.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Fpxyom1V/uploads/290/propiedades/598137/6903f162ebbf2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/0Mc1uJS4/uploads/290/propiedades/598137/6903f14790ff5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/MlfYHqn0/uploads/290/propiedades/598137/6903f15884196.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/kNU6RJXE/uploads/290/propiedades/598137/6903f16badf90.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/UGawAlHB/uploads/290/propiedades/598137/6903f15962a3f.jpg,México,Ciudad De México,Benito Juárez,19.3677880859495,-99.14830763821867,Sale
CENTURY 21 Anton & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/598033_departamento-en-venta-en-escandon-ii-seccion-miguel-hidalgo-estado-de-mexico,"Departamento en Venta en Escandón II Sección, Miguel Hidalgo, Estado de México",Departamento,8600000,MXN,4,3,190,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/KqRtDjSO/uploads/367/propiedades/598033/6902e0525a14a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Tb02Ip27/uploads/367/propiedades/598033/6902e0515a9f1.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/yPhQRF2t/uploads/367/propiedades/598033/6902e06a19e32.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/4gcuT1R8/uploads/367/propiedades/598033/6902e06ee8adc.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/FlkxQ4zn/uploads/367/propiedades/598033/6902e046ec20a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/iOCFhKUa/uploads/367/propiedades/598033/6902e047d8954.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/R90n38ml/uploads/367/propiedades/598033/6902e04c231d3.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Ic7uoFd8/uploads/367/propiedades/598033/6902e04eacdb7.jpg,México,Ciudad De México,Miguel Hidalgo,19.4022939,-99.17605879999999,Sale
CENTURY 21 Gold Team,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/597902_oficina-en-venta-en-colonia-santa-cruz-acayucan-azcapotzalco-ciudad-de-mexico,"Oficina en Venta en Colonia Santa Cruz Acayucan, Azcapotzalco, Ciudad de México",Oficinas,2490000,MXN,,,89.5,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/jG6xP37Q/uploads/349/propiedades/597902/69025dcc77f44.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/nN3XWkBr/uploads/349/propiedades/597902/69025dce877ad.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/d11N0hzj/uploads/349/propiedades/597902/69025dcd8590a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/QSTVrJr3/uploads/349/propiedades/597902/69025dd0a297b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/lXvy5skW/uploads/349/propiedades/597902/69025e2c84ddf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ZWDIheFR/uploads/349/propiedades/597902/69025e332191a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Aa4jRcTl/uploads/349/propiedades/597902/69025e2d90ec2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/3h2SYPzu/uploads/349/propiedades/597902/69025e3230552.jpg,México,Ciudad De México,Azcapotzalco,19.4775529,-99.19253119999999,Sale
